trade_id,side,entry_time,exit_time,entry_price,exit_price,take_profit,stop_loss,exit_reason,pnl,level_type,cluster_size
1,long,2024-12-03 12:54:00,2024-12-03 16:26:00,69.32,69.8733,69.8733,68.5675,take_profit,0.5533,resistance,3
2,long,2024-12-05 08:27:00,2024-12-05 11:55:00,68.78,68.1233,69.2883,68.1233,stop_loss,-0.6567,resistance,3
3,short,2024-12-05 11:56:00,2024-12-06 11:00:00,68.1233,67.76,67.76,69.2883,take_profit,0.3633,support,9
4,short,2024-12-10 19:40:00,2024-12-11 09:19:00,68.544,69.2883,67.7075,69.2883,stop_loss,-0.7443,support,5
5,long,2024-12-11 09:30:00,2024-12-11 16:43:00,69.2883,69.81,69.81,68.78,take_profit,0.5217,resistance,6
6,long,2024-12-17 07:05:00,2024-12-17 08:28:00,70.41,69.925,70.9,69.925,stop_loss,-0.485,resistance,6
7,long,2024-12-17 17:35:00,2024-12-18 07:22:00,69.36,69.925,69.925,69.035,take_profit,0.565,resistance,5
8,long,2024-12-19 09:08:00,2024-12-19 13:54:00,69.922,70.4286,70.4286,69.36,take_profit,0.5066,resistance,5
9,long,2024-12-24 15:26:00,2024-12-30 12:09:00,70.3667,70.9,70.9,69.3067,take_profit,0.5333,resistance,6
