trade_id,side,entry_time,exit_time,entry_price,exit_price,take_profit,stop_loss,exit_reason,pnl,level_type,cluster_size
1,long,2025-02-11 10:00:00,2025-02-12 14:03:00,73.24,72.21,73.75,72.21,stop_loss,-1.03,resistance,2
2,short,2025-02-19 18:12:00,2025-02-20 16:26:00,72.21,72.8,71.0633,72.8,stop_loss,-0.59,support,5
