timestamp,equity
2024-11-01 00:00:00,10000.0
2024-11-06 05:53:00,10000.65
2024-11-06 09:15:00,10000.946
2024-11-06 13:17:00,10000.3565
2024-11-11 09:26:00,10002.1585
2024-11-12 13:59:00,10002.8002
2024-11-13 14:06:00,10004.3869
2024-11-13 14:59:00,10003.9419
2024-11-15 17:07:00,10005.5286
2024-11-21 11:56:00,10006.1313
2024-11-22 07:54:00,10005.0638
2024-11-26 14:43:00,10004.7088
2024-11-26 18:05:00,10004.3859
2024-11-27 16:57:00,10004.9534
2024-11-28 09:57:00,10005.4501
2024-11-29 19:27:00,10004.5779
