timestamp,equity
2025-05-01 00:00:00,10000.0
2025-05-06 09:05:00,9999.445
2025-05-06 14:01:00,10000.1483
2025-05-07 13:34:00,9999.5083
2025-05-07 17:53:00,9998.9533
2025-05-12 05:40:00,9995.5116
2025-05-13 14:30:00,9994.9049
2025-05-15 13:00:00,9995.7749
2025-05-20 13:40:00,9995.3549
2025-05-20 22:05:00,9996.5183
2025-05-21 14:12:00,9997.1233
2025-05-21 16:08:00,9996.7033
2025-05-22 06:39:00,9996.02
2025-05-22 11:00:00,9995.395
2025-05-23 14:11:00,9994.0867
2025-05-27 14:51:00,9993.5317
2025-05-29 10:37:00,9994.2717
2025-05-29 14:09:00,9993.7192
