timestamp,equity
2024-08-01 00:00:00,0.0
2024-08-30 13:00:00,-0.6366999999991094
2024-09-01 00:00:00,-0.6366999999991094
2024-09-03 08:12:00,-1.2466999999996915
2024-09-05 16:11:00,-2.5116999999991094
2024-09-13 14:23:00,-3.7766999999985273
2024-09-17 08:00:00,-4.326699999999619
2024-09-17 16:14:00,-2.8216999999986
2024-09-18 14:34:00,-2.461699999999837
2024-09-18 15:46:00,-3.319999999999709
2024-09-19 07:33:00,-1.8499999999985448
2024-09-19 16:26:00,-0.9566999999988184
2024-09-25 15:56:00,-1.4866999999994732
2024-10-01 00:00:00,-1.4866999999994732
2024-10-01 08:06:00,-0.9666999999990367
2024-10-01 13:34:00,-2.393399999999019
2024-10-01 13:54:00,-2.0108999999993102
2024-10-03 11:28:00,-2.9275999999990745
2024-10-15 13:32:00,-3.625899999999092
2024-10-22 10:50:00,-2.938399999999092
2024-10-22 13:55:00,-2.2158999999992375
2024-10-27 22:00:00,0.2790999999997439
2024-10-30 15:28:00,0.6691000000009808
2024-10-31 18:33:00,1.342400000001362
2024-11-01 00:00:00,1.342400000001362
2024-11-06 05:44:00,0.6924000000017259
2024-11-06 09:15:00,0.39640000000144937
2024-11-08 15:07:00,-0.5495999999984633
2024-11-13 09:40:00,-1.1912999999985914
2024-11-13 14:06:00,-0.48799999999937427
2024-11-13 15:00:00,-0.04299999999784632
2024-11-15 17:07:00,1.3020000000014988
2024-11-19 15:14:00,1.9286000000010972
2024-11-20 17:31:00,2.5552000000006956
2024-11-22 01:02:00,1.9342000000015105
2024-11-26 14:43:00,2.289200000001074
2024-11-28 09:56:00,1.7925000000013824
2024-11-29 19:28:00,2.664700000001176
2024-12-01 00:00:00,2.664700000001176
2024-12-03 16:26:00,3.2180000000007567
2024-12-05 11:55:00,2.5613000000012107
2024-12-06 11:00:00,2.9246000000002823
2024-12-11 09:19:00,2.1803000000018073
2024-12-11 16:43:00,2.702000000001135
2024-12-17 08:28:00,2.217000000000553
2024-12-18 07:22:00,2.7820000000010623
2024-12-19 13:54:00,3.2886000000016793
2024-12-30 12:09:00,3.8219000000008236
2025-01-01 00:00:00,3.8219000000008236
2025-01-07 16:20:00,2.791900000000169
2025-01-09 16:27:00,1.9152000000012777
2025-01-23 16:23:00,0.4302000000006956
2025-01-23 18:27:00,0.9769000000014785
2025-01-28 18:54:00,0.26190000000133296
2025-01-29 18:01:00,1.4852000000009866
2025-01-29 21:38:00,0.9769000000014785
2025-02-01 00:00:00,0.9769000000014785
2025-02-12 14:03:00,-0.05309999999917636
2025-02-20 16:26:00,-0.6430999999993219
2025-03-01 00:00:00,-0.6430999999993219
2025-03-12 16:32:00,0.5019000000011147
2025-03-18 14:02:00,-0.15309999999954016
2025-03-19 11:13:00,-0.6947999999993044
2025-04-01 00:00:00,-0.6947999999993044
2025-04-02 16:24:00,-0.14309999999932188
2025-04-03 15:49:00,-0.694099999998798
2025-04-04 07:34:00,-1.9690999999984342
2025-04-30 15:54:00,0.4958999999998923
2025-05-01 00:00:00,0.4958999999998923
2025-05-06 09:05:00,1.0509000000001834
2025-05-06 13:22:00,0.34759999999914726
2025-05-07 07:37:00,-0.3541000000004715
2025-05-07 13:35:00,0.28590000000076543
2025-05-07 17:53:00,0.8408999999992375
2025-05-15 13:00:00,-0.029099999999743886
2025-05-20 15:33:00,0.3909000000003289
2025-05-21 14:11:00,-0.21409999999923457
2025-05-22 06:39:00,0.469199999999546
2025-05-23 11:49:00,1.094199999999546
2025-05-27 14:52:00,1.649199999999837
2025-05-28 23:30:00,0.9817000000002736
2025-05-29 10:35:00,0.24170000000049185
2025-06-01 00:00:00,0.24170000000049185
2025-06-03 12:07:00,0.7267000000010739
2025-06-03 14:45:00,1.1817000000010012
2025-06-04 10:04:00,1.5734000000011292
2025-06-30 23:59:00,0.9767000000010739
2025-07-01 00:00:00,0.9767000000010739
2025-07-01 12:57:00,1.2992000000012922
2025-07-31 23:59:00,4.744200000001001
2025-08-01 00:00:00,4.744200000001001
2025-08-06 13:10:00,5.4659000000010565
2025-08-06 15:54:00,6.252600000001621
2025-08-06 15:56:00,6.642600000001039
2025-08-12 16:36:00,7.239300000001094
