date,level_type,level,count
2025-06-01,support,60.4325,4
2025-06-01,support,60.900000000000006,2
2025-06-01,support,61.335,4
2025-06-01,support,61.88666666666666,3
2025-06-01,resistance,58.754999999999995,2
2025-06-01,resistance,59.79,2
2025-06-01,resistance,60.275,2
2025-06-01,resistance,60.965,2
2025-06-01,resistance,61.550000000000004,6
2025-06-01,resistance,62.158,5
2025-06-01,resistance,63.0,2
2025-06-01,resistance,63.489999999999995,2
2025-06-02,support,60.4325,4
2025-06-02,support,60.900000000000006,2
2025-06-02,support,61.335,4
2025-06-02,support,61.88666666666666,3
2025-06-02,resistance,58.754999999999995,2
2025-06-02,resistance,60.275,2
2025-06-02,resistance,60.965,2
2025-06-02,resistance,61.550000000000004,6
2025-06-02,resistance,62.158,5
2025-06-02,resistance,63.0,2
2025-06-02,resistance,63.489999999999995,2
2025-06-03,support,60.4325,4
2025-06-03,support,60.900000000000006,2
2025-06-03,support,61.335,4
2025-06-03,support,61.88666666666666,3
2025-06-03,resistance,58.754999999999995,2
2025-06-03,resistance,60.275,2
2025-06-03,resistance,60.965,2
2025-06-03,resistance,61.550000000000004,6
2025-06-03,resistance,62.158,5
2025-06-03,resistance,62.785,2
2025-06-03,resistance,63.269999999999996,2
2025-06-03,resistance,63.725,2
2025-06-04,support,60.4325,4
2025-06-04,support,60.900000000000006,2
2025-06-04,support,61.335,4
2025-06-04,support,61.88666666666666,3
2025-06-04,support,62.5,3
2025-06-04,resistance,58.754999999999995,2
2025-06-04,resistance,60.275,2
2025-06-04,resistance,60.965,2
2025-06-04,resistance,61.550000000000004,6
2025-06-04,resistance,62.158,5
2025-06-04,resistance,62.785,2
2025-06-04,resistance,63.333333333333336,3
2025-06-04,resistance,63.725,2
2025-06-05,support,60.4325,4
2025-06-05,support,60.900000000000006,2
2025-06-05,support,61.335,4
2025-06-05,support,61.88666666666666,3
2025-06-05,support,62.5,3
2025-06-05,support,63.165,2
2025-06-05,resistance,58.754999999999995,2
2025-06-05,resistance,60.275,2
2025-06-05,resistance,60.965,2
2025-06-05,resistance,61.550000000000004,6
2025-06-05,resistance,62.158,5
2025-06-05,resistance,62.785,2
2025-06-05,resistance,63.333333333333336,3
2025-06-05,resistance,63.725,2
2025-06-06,support,60.4325,4
2025-06-06,support,60.900000000000006,2
2025-06-06,support,61.335,4
2025-06-06,support,61.88666666666666,3
2025-06-06,support,62.5,4
2025-06-06,support,63.17666666666667,3
2025-06-06,resistance,60.275,2
2025-06-06,resistance,60.965,2
2025-06-06,resistance,61.550000000000004,6
2025-06-06,resistance,62.158,5
2025-06-06,resistance,62.785,2
2025-06-06,resistance,63.29,4
2025-06-06,resistance,63.725,2
2025-06-07,support,60.4325,4
2025-06-07,support,60.900000000000006,2
2025-06-07,support,61.335,4
2025-06-07,support,61.88666666666666,3
2025-06-07,support,62.5,4
2025-06-07,support,63.1575,4
2025-06-07,resistance,60.965,2
2025-06-07,resistance,61.550000000000004,6
2025-06-07,resistance,62.158,5
2025-06-07,resistance,62.785,2
2025-06-07,resistance,63.29,4
2025-06-07,resistance,63.725,2
2025-06-08,support,60.4325,4
2025-06-08,support,60.900000000000006,2
2025-06-08,support,61.335,4
2025-06-08,support,61.88666666666666,3
2025-06-08,support,62.5,4
2025-06-08,support,63.1575,4
2025-06-08,resistance,60.965,2
2025-06-08,resistance,61.550000000000004,6
2025-06-08,resistance,62.158,5
2025-06-08,resistance,62.785,2
2025-06-08,resistance,63.29,4
2025-06-08,resistance,63.725,2
2025-06-09,support,60.4325,4
2025-06-09,support,60.900000000000006,2
2025-06-09,support,61.335,4
2025-06-09,support,61.88666666666666,3
2025-06-09,support,62.5,4
2025-06-09,support,63.1575,4
2025-06-09,resistance,60.965,2
2025-06-09,resistance,61.550000000000004,6
2025-06-09,resistance,62.158,5
2025-06-09,resistance,62.785,2
2025-06-09,resistance,63.29,4
2025-06-09,resistance,63.725,2
2025-06-10,support,60.4325,4
2025-06-10,support,60.900000000000006,2
2025-06-10,support,61.335,4
2025-06-10,support,61.88666666666666,3
2025-06-10,support,62.5,4
2025-06-10,support,63.1575,4
2025-06-10,support,64.275,2
2025-06-10,resistance,60.965,2
2025-06-10,resistance,61.550000000000004,6
2025-06-10,resistance,62.158,5
2025-06-10,resistance,62.785,2
2025-06-10,resistance,63.29,4
2025-06-10,resistance,63.725,2
2025-06-11,support,60.4325,4
2025-06-11,support,60.900000000000006,2
2025-06-11,support,61.335,4
2025-06-11,support,61.88666666666666,3
2025-06-11,support,62.5,4
2025-06-11,support,63.1575,4
2025-06-11,support,64.37333333333333,3
2025-06-11,resistance,60.965,2
2025-06-11,resistance,61.550000000000004,6
2025-06-11,resistance,62.158,5
2025-06-11,resistance,62.785,2
2025-06-11,resistance,63.29,4
2025-06-11,resistance,63.725,2
2025-06-12,support,60.4325,4
2025-06-12,support,61.335,4
2025-06-12,support,61.79,2
2025-06-12,support,62.5,4
2025-06-12,support,63.1575,4
2025-06-12,support,64.37333333333333,3
2025-06-12,resistance,60.965,2
2025-06-12,resistance,61.550000000000004,6
2025-06-12,resistance,62.158,5
2025-06-12,resistance,62.785,2
2025-06-12,resistance,63.25,3
2025-06-12,resistance,63.725,2
2025-06-13,support,60.4325,4
2025-06-13,support,61.335,4
2025-06-13,support,61.79,2
2025-06-13,support,62.5,4
2025-06-13,support,63.1575,4
2025-06-13,support,64.37333333333333,3
2025-06-13,resistance,60.965,2
2025-06-13,resistance,61.550000000000004,6
2025-06-13,resistance,62.16,4
2025-06-13,resistance,63.25,3
2025-06-13,resistance,63.725,2
2025-06-14,support,60.4325,4
2025-06-14,support,61.335,4
2025-06-14,support,62.5,4
2025-06-14,support,63.14666666666667,3
2025-06-14,support,64.37333333333333,3
2025-06-14,resistance,60.965,2
2025-06-14,resistance,61.550000000000004,6
2025-06-14,resistance,62.16,4
2025-06-14,resistance,63.25,3
2025-06-14,resistance,74.185,2
2025-06-15,support,60.4325,4
2025-06-15,support,61.335,4
2025-06-15,support,62.5,4
2025-06-15,support,63.14666666666667,3
2025-06-15,support,64.37333333333333,3
2025-06-15,resistance,60.965,2
2025-06-15,resistance,61.550000000000004,6
2025-06-15,resistance,62.16,4
2025-06-15,resistance,63.25,3
2025-06-15,resistance,74.185,2
2025-06-16,support,60.4325,4
2025-06-16,support,61.335,4
2025-06-16,support,62.5,4
2025-06-16,support,63.14666666666667,3
2025-06-16,support,64.37333333333333,3
2025-06-16,resistance,60.965,2
2025-06-16,resistance,61.550000000000004,6
2025-06-16,resistance,62.153333333333336,3
2025-06-16,resistance,63.25,3
2025-06-16,resistance,74.185,2
2025-06-17,support,60.4325,4
2025-06-17,support,61.335,4
2025-06-17,support,62.5,4
2025-06-17,support,63.14666666666667,3
2025-06-17,support,64.37333333333333,3
2025-06-17,resistance,60.965,2
2025-06-17,resistance,61.550000000000004,6
2025-06-17,resistance,62.153333333333336,3
2025-06-17,resistance,63.25,3
2025-06-17,resistance,74.185,2
2025-06-18,support,60.4325,4
2025-06-18,support,61.335,4
2025-06-18,support,62.5,4
2025-06-18,support,63.14666666666667,3
2025-06-18,support,64.37333333333333,3
2025-06-18,resistance,60.965,2
2025-06-18,resistance,61.550000000000004,6
2025-06-18,resistance,62.153333333333336,3
2025-06-18,resistance,63.25,3
2025-06-18,resistance,74.185,2
2025-06-19,support,60.4325,4
2025-06-19,support,61.333333333333336,3
2025-06-19,support,62.5,4
2025-06-19,support,63.14666666666667,3
2025-06-19,support,64.37333333333333,3
2025-06-19,resistance,60.965,2
2025-06-19,resistance,61.550000000000004,6
2025-06-19,resistance,62.153333333333336,3
2025-06-19,resistance,63.25,3
2025-06-19,resistance,74.185,2
2025-06-20,support,60.4325,4
2025-06-20,support,61.333333333333336,3
2025-06-20,support,62.5,4
2025-06-20,support,63.14666666666667,3
2025-06-20,support,64.37333333333333,3
2025-06-20,resistance,60.965,2
2025-06-20,resistance,61.550000000000004,6
2025-06-20,resistance,62.05,2
2025-06-20,resistance,63.25,3
2025-06-20,resistance,74.185,2
2025-06-21,support,60.4325,4
2025-06-21,support,61.333333333333336,3
2025-06-21,support,62.52,3
2025-06-21,support,63.14666666666667,3
2025-06-21,support,64.37333333333333,3
2025-06-21,resistance,60.965,2
2025-06-21,resistance,61.550000000000004,6
2025-06-21,resistance,62.05,2
2025-06-21,resistance,63.31,2
2025-06-21,resistance,74.185,2
2025-06-22,support,60.453333333333326,3
2025-06-22,support,61.333333333333336,3
2025-06-22,support,62.52,3
2025-06-22,support,63.14666666666667,3
2025-06-22,support,64.37333333333333,3
2025-06-22,resistance,60.965,2
2025-06-22,resistance,61.5375,4
2025-06-22,resistance,62.05,2
2025-06-22,resistance,63.31,2
2025-06-22,resistance,74.185,2
2025-06-23,support,60.405,2
2025-06-23,support,61.333333333333336,3
2025-06-23,support,62.52,3
2025-06-23,support,63.14666666666667,3
2025-06-23,support,64.37333333333333,3
2025-06-23,resistance,61.583333333333336,3
2025-06-23,resistance,62.05,2
2025-06-23,resistance,63.31,2
2025-06-23,resistance,74.185,2
2025-06-24,support,60.405,2
2025-06-24,support,61.333333333333336,3
2025-06-24,support,62.52,3
2025-06-24,support,63.14666666666667,3
2025-06-24,support,64.37333333333333,3
2025-06-24,resistance,61.583333333333336,3
2025-06-24,resistance,62.05,2
2025-06-24,resistance,63.31,2
2025-06-24,resistance,74.185,2
2025-06-25,support,60.405,2
2025-06-25,support,61.333333333333336,3
2025-06-25,support,62.52,3
2025-06-25,support,63.14666666666667,3
2025-06-25,support,64.37333333333333,3
2025-06-25,resistance,61.583333333333336,3
2025-06-25,resistance,62.05,2
2025-06-25,resistance,63.31,2
2025-06-25,resistance,74.185,2
2025-06-26,support,60.405,2
2025-06-26,support,61.35,2
2025-06-26,support,62.52,3
2025-06-26,support,63.14666666666667,3
2025-06-26,support,64.37333333333333,3
2025-06-26,resistance,61.575,2
2025-06-26,resistance,63.31,2
2025-06-26,resistance,65.78,3
2025-06-26,resistance,74.185,2
2025-06-27,support,62.52,3
2025-06-27,support,63.14666666666667,3
2025-06-27,support,64.37333333333333,3
2025-06-27,resistance,61.575,2
2025-06-27,resistance,63.31,2
2025-06-27,resistance,65.56333333333333,3
2025-06-27,resistance,66.225,2
2025-06-27,resistance,74.185,2
2025-06-28,support,62.52,3
2025-06-28,support,63.14666666666667,3
2025-06-28,support,64.37333333333333,3
2025-06-28,resistance,63.31,2
2025-06-28,resistance,65.60249999999999,4
2025-06-28,resistance,66.225,2
2025-06-28,resistance,74.185,2
2025-06-29,support,62.52,3
2025-06-29,support,63.14666666666667,3
2025-06-29,support,64.37333333333333,3
2025-06-29,resistance,63.31,2
2025-06-29,resistance,65.60249999999999,4
2025-06-29,resistance,66.225,2
2025-06-29,resistance,74.185,2
2025-06-30,support,62.52,3
2025-06-30,support,63.14666666666667,3
2025-06-30,support,64.37333333333333,3
2025-06-30,resistance,63.31,2
2025-06-30,resistance,65.60249999999999,4
2025-06-30,resistance,66.225,2
2025-06-30,resistance,74.185,2
