date,level_type,level,count
2025-02-12,support,73.75,2
2025-02-12,support,74.285,2
2025-02-12,support,75.24,4
2025-02-12,support,77.285,4
2025-02-12,support,77.77000000000001,2
2025-02-12,resistance,72.64,2
2025-02-12,resistance,73.27333333333333,3
2025-02-12,resistance,73.61500000000001,2
2025-02-12,resistance,74.41,2
2025-02-12,resistance,76.205,2
2025-02-13,support,70.78999999999999,2
2025-02-13,support,71.105,2
2025-02-13,support,72.21000000000001,5
2025-02-13,support,72.8,3
2025-02-13,support,73.75,2
2025-02-13,support,74.285,2
2025-02-13,support,75.24,4
2025-02-13,support,77.285,4
2025-02-13,resistance,72.64,2
2025-02-13,resistance,73.255,4
2025-02-13,resistance,73.61500000000001,2
2025-02-13,resistance,74.41,2
2025-02-13,resistance,76.205,2
2025-02-14,support,70.41,2
2025-02-14,support,71.06333333333333,3
2025-02-14,support,72.21000000000001,5
2025-02-14,support,72.8,3
2025-02-14,support,73.75,2
2025-02-14,support,74.285,2
2025-02-14,support,75.24,4
2025-02-14,support,77.285,4
2025-02-14,resistance,70.96,3
2025-02-14,resistance,72.64,2
2025-02-14,resistance,73.255,4
2025-02-14,resistance,73.61500000000001,2
2025-02-14,resistance,74.41,2
2025-02-14,resistance,76.205,2
2025-02-15,support,70.41,2
2025-02-15,support,71.06333333333333,3
2025-02-15,support,72.21000000000001,5
2025-02-15,support,72.8,3
2025-02-15,support,73.75,2
2025-02-15,support,74.285,2
2025-02-15,support,75.24,4
2025-02-15,support,77.25333333333333,3
2025-02-15,resistance,70.96,3
2025-02-15,resistance,72.64,2
2025-02-15,resistance,73.255,4
2025-02-15,resistance,73.61500000000001,2
2025-02-15,resistance,74.41,2
2025-02-15,resistance,76.205,2
2025-02-16,support,70.41,2
2025-02-16,support,71.06333333333333,3
2025-02-16,support,72.21000000000001,5
2025-02-16,support,72.8,3
2025-02-16,support,73.75,2
2025-02-16,support,74.285,2
2025-02-16,support,75.24,4
2025-02-16,support,77.25333333333333,3
2025-02-16,resistance,70.96,3
2025-02-16,resistance,72.64,2
2025-02-16,resistance,73.255,4
2025-02-16,resistance,73.61500000000001,2
2025-02-16,resistance,74.41,2
2025-02-16,resistance,76.205,2
2025-02-17,support,70.41,2
2025-02-17,support,71.06333333333333,3
2025-02-17,support,72.21000000000001,5
2025-02-17,support,72.8,3
2025-02-17,support,73.75,2
2025-02-17,support,74.285,2
2025-02-17,support,75.24,4
2025-02-17,support,77.265,2
2025-02-17,resistance,70.96,3
2025-02-17,resistance,72.64,2
2025-02-17,resistance,73.255,4
2025-02-17,resistance,73.61500000000001,2
2025-02-17,resistance,74.41,2
2025-02-17,resistance,76.205,2
2025-02-18,support,70.41,2
2025-02-18,support,71.06333333333333,3
2025-02-18,support,72.21000000000001,5
2025-02-18,support,72.8,3
2025-02-18,support,73.75,2
2025-02-18,support,74.285,2
2025-02-18,support,75.24,4
2025-02-18,support,77.265,2
2025-02-18,resistance,70.96,3
2025-02-18,resistance,72.64,2
2025-02-18,resistance,73.255,4
2025-02-18,resistance,73.61500000000001,2
2025-02-18,resistance,74.41,2
2025-02-18,resistance,76.205,2
2025-02-19,support,70.41,2
2025-02-19,support,71.06333333333333,3
2025-02-19,support,72.21000000000001,5
2025-02-19,support,72.8,3
2025-02-19,support,73.75,2
2025-02-19,support,74.285,2
2025-02-19,support,75.24,4
2025-02-19,resistance,70.96,3
2025-02-19,resistance,72.64,2
2025-02-19,resistance,73.255,4
2025-02-19,resistance,73.61500000000001,2
2025-02-19,resistance,74.41,2
2025-02-19,resistance,76.205,2
2025-02-20,support,70.41,2
2025-02-20,support,71.06333333333333,3
2025-02-20,support,71.83999999999999,3
2025-02-20,support,72.2575,4
2025-02-20,support,72.8,3
2025-02-20,support,73.75,2
2025-02-20,support,74.285,2
2025-02-20,support,75.24,4
2025-02-20,resistance,70.96,3
2025-02-20,resistance,71.93,2
2025-02-20,resistance,72.58,3
2025-02-20,resistance,73.07666666666667,3
2025-02-20,resistance,73.4825,4
2025-02-20,resistance,74.41,2
2025-02-20,resistance,76.205,2
2025-02-21,support,70.41,2
2025-02-21,support,71.06333333333333,3
2025-02-21,support,71.83999999999999,3
2025-02-21,support,72.2575,4
2025-02-21,support,72.8,3
2025-02-21,support,73.75,2
2025-02-21,support,74.285,2
2025-02-21,support,75.25333333333333,3
2025-02-21,resistance,70.96,3
2025-02-21,resistance,71.93,2
2025-02-21,resistance,72.52,4
2025-02-21,resistance,73.0925,4
2025-02-21,resistance,73.4825,4
2025-02-21,resistance,74.41,2
2025-02-22,support,70.41,2
2025-02-22,support,71.06333333333333,3
2025-02-22,support,71.8475,4
2025-02-22,support,72.276,5
2025-02-22,support,72.8,3
2025-02-22,support,73.75,2
2025-02-22,support,74.285,2
2025-02-22,resistance,70.96,3
2025-02-22,resistance,71.93,2
2025-02-22,resistance,72.52,4
2025-02-22,resistance,73.0925,4
2025-02-22,resistance,73.4825,4
2025-02-22,resistance,74.41,2
2025-02-23,support,70.41,2
2025-02-23,support,71.06333333333333,3
2025-02-23,support,71.8475,4
2025-02-23,support,72.276,5
2025-02-23,support,72.8,3
2025-02-23,support,73.75,2
2025-02-23,resistance,70.96,3
2025-02-23,resistance,71.93,2
2025-02-23,resistance,72.52,4
2025-02-23,resistance,73.0925,4
2025-02-23,resistance,73.4825,4
2025-02-23,resistance,74.41,2
2025-02-24,support,70.41,2
2025-02-24,support,71.06333333333333,3
2025-02-24,support,71.8475,4
2025-02-24,support,72.276,5
2025-02-24,support,72.8,3
2025-02-24,support,73.75,2
2025-02-24,resistance,70.96,3
2025-02-24,resistance,71.93,2
2025-02-24,resistance,72.52,4
2025-02-24,resistance,73.0925,4
2025-02-24,resistance,73.4825,4
2025-02-24,resistance,74.41,2
2025-02-25,support,70.16,4
2025-02-25,support,70.78999999999999,2
2025-02-25,support,71.105,2
2025-02-25,support,71.8475,4
2025-02-25,support,72.276,5
2025-02-25,support,72.8,3
2025-02-25,support,73.75,2
2025-02-25,resistance,70.96,3
2025-02-25,resistance,71.93,2
2025-02-25,resistance,72.52,4
2025-02-25,resistance,73.0925,4
2025-02-25,resistance,73.4825,4
2025-02-25,resistance,74.41,2
2025-02-26,support,70.16,4
2025-02-26,support,70.76333333333334,3
2025-02-26,support,71.105,2
2025-02-26,support,71.8475,4
2025-02-26,support,72.276,5
2025-02-26,support,72.8,3
2025-02-26,support,73.75,2
2025-02-26,resistance,70.96,3
2025-02-26,resistance,71.93,2
2025-02-26,resistance,72.52,4
2025-02-26,resistance,73.0925,4
2025-02-26,resistance,73.4825,4
2025-02-26,resistance,74.41,2
2025-02-27,support,70.16,4
2025-02-27,support,70.76333333333334,3
2025-02-27,support,71.105,2
2025-02-27,support,71.8475,4
2025-02-27,support,72.25,4
2025-02-27,support,72.8,3
2025-02-27,resistance,70.96,3
2025-02-27,resistance,71.93,2
2025-02-27,resistance,72.52,4
2025-02-27,resistance,73.0925,4
2025-02-27,resistance,73.4825,4
2025-02-28,support,70.16,4
2025-02-28,support,70.76333333333334,3
2025-02-28,support,71.105,2
2025-02-28,support,71.8475,4
2025-02-28,support,72.25,4
2025-02-28,support,72.8,3
2025-02-28,resistance,68.97666666666667,3
2025-02-28,resistance,70.96,3
2025-02-28,resistance,71.93,2
2025-02-28,resistance,72.52,4
2025-02-28,resistance,73.0925,4
2025-02-28,resistance,73.52333333333333,3
