date,level_type,level,count
2024-10-12,support,70.61666666666666,3
2024-10-12,support,70.91999999999999,2
2024-10-12,support,71.59,2
2024-10-12,resistance,68.59666666666668,3
2024-10-12,resistance,68.99000000000001,2
2024-10-12,resistance,69.445,2
2024-10-12,resistance,69.91333333333334,3
2024-10-12,resistance,70.83333333333333,3
2024-10-12,resistance,71.325,2
2024-10-12,resistance,71.75,3
2024-10-12,resistance,72.425,2
2024-10-12,resistance,74.0575,4
2024-10-12,resistance,74.555,2
2024-10-13,support,67.43,2
2024-10-13,support,68.58333333333333,3
2024-10-13,support,69.095,2
2024-10-13,support,69.68,2
2024-10-13,support,70.61666666666666,3
2024-10-13,support,70.91999999999999,2
2024-10-13,support,71.59,2
2024-10-13,resistance,68.64500000000001,2
2024-10-13,resistance,68.99000000000001,2
2024-10-13,resistance,69.445,2
2024-10-13,resistance,70.06333333333333,3
2024-10-13,resistance,70.83333333333333,3
2024-10-13,resistance,71.325,2
2024-10-13,resistance,71.75,3
2024-10-13,resistance,72.425,2
2024-10-13,resistance,74.0575,4
2024-10-13,resistance,74.555,2
2024-10-14,support,67.43,2
2024-10-14,support,68.74333333333334,3
2024-10-14,support,69.68,2
2024-10-14,support,70.61666666666666,3
2024-10-14,support,70.91999999999999,2
2024-10-14,support,71.59,2
2024-10-14,resistance,68.64500000000001,2
2024-10-14,resistance,68.99000000000001,2
2024-10-14,resistance,70.135,2
2024-10-14,resistance,70.83333333333333,3
2024-10-14,resistance,71.325,2
2024-10-14,resistance,71.75,3
2024-10-14,resistance,72.425,2
2024-10-14,resistance,74.0575,4
2024-10-14,resistance,74.555,2
2024-10-15,support,67.43,2
2024-10-15,support,68.74333333333334,3
2024-10-15,support,69.68,2
2024-10-15,support,70.61666666666666,3
2024-10-15,support,70.91999999999999,2
2024-10-15,support,71.59,2
2024-10-15,resistance,68.64500000000001,2
2024-10-15,resistance,68.99000000000001,2
2024-10-15,resistance,70.135,2
2024-10-15,resistance,70.83333333333333,3
2024-10-15,resistance,71.325,2
2024-10-15,resistance,71.75,3
2024-10-15,resistance,72.425,2
2024-10-15,resistance,74.0575,4
2024-10-15,resistance,74.555,2
2024-10-16,support,67.43,2
2024-10-16,support,68.74333333333334,3
2024-10-16,support,69.69,3
2024-10-16,support,70.61666666666666,3
2024-10-16,support,70.91999999999999,2
2024-10-16,support,71.59,2
2024-10-16,resistance,68.64500000000001,2
2024-10-16,resistance,68.99000000000001,2
2024-10-16,resistance,70.135,2
2024-10-16,resistance,70.8075,4
2024-10-16,resistance,71.325,2
2024-10-16,resistance,71.77250000000001,4
2024-10-16,resistance,72.425,2
2024-10-16,resistance,74.0575,4
2024-10-16,resistance,74.555,2
2024-10-17,support,67.43,2
2024-10-17,support,68.765,2
2024-10-17,support,69.6775,4
2024-10-17,support,70.61666666666666,3
2024-10-17,support,70.91999999999999,2
2024-10-17,support,71.59,2
2024-10-17,resistance,68.64500000000001,2
2024-10-17,resistance,70.135,2
2024-10-17,resistance,70.8075,4
2024-10-17,resistance,71.325,2
2024-10-17,resistance,71.77250000000001,4
2024-10-17,resistance,72.425,2
2024-10-17,resistance,74.0575,4
2024-10-17,resistance,74.555,2
2024-10-18,support,67.43,2
2024-10-18,support,68.765,2
2024-10-18,support,69.6775,4
2024-10-18,support,70.61666666666666,3
2024-10-18,support,70.91999999999999,2
2024-10-18,support,71.59,2
2024-10-18,resistance,68.64500000000001,2
2024-10-18,resistance,70.135,2
2024-10-18,resistance,70.8675,4
2024-10-18,resistance,71.325,2
2024-10-18,resistance,71.72333333333334,3
2024-10-18,resistance,72.425,2
2024-10-18,resistance,74.0575,4
2024-10-18,resistance,74.555,2
2024-10-19,support,67.43,2
2024-10-19,support,69.6775,4
2024-10-19,support,70.18,2
2024-10-19,support,70.83,4
2024-10-19,support,71.59,2
2024-10-19,resistance,68.64500000000001,2
2024-10-19,resistance,70.8675,4
2024-10-19,resistance,71.325,2
2024-10-19,resistance,71.72333333333334,3
2024-10-19,resistance,72.425,2
2024-10-19,resistance,74.0575,4
2024-10-19,resistance,74.555,2
2024-10-20,support,67.43,2
2024-10-20,support,69.6775,4
2024-10-20,support,70.18,2
2024-10-20,support,70.78666666666666,3
2024-10-20,support,71.59,2
2024-10-20,resistance,68.64500000000001,2
2024-10-20,resistance,70.8675,4
2024-10-20,resistance,71.655,4
2024-10-20,resistance,72.425,2
2024-10-20,resistance,74.0575,4
2024-10-20,resistance,74.555,2
2024-10-21,support,67.43,2
2024-10-21,support,69.6775,4
2024-10-21,support,71.59,2
2024-10-21,resistance,68.64500000000001,2
2024-10-21,resistance,70.8675,4
2024-10-21,resistance,71.655,4
2024-10-21,resistance,72.425,2
2024-10-21,resistance,74.0575,4
2024-10-21,resistance,74.555,2
2024-10-22,support,67.43,2
2024-10-22,support,69.692,5
2024-10-22,support,71.59,2
2024-10-22,resistance,68.64500000000001,2
2024-10-22,resistance,69.095,2
2024-10-22,resistance,70.18,2
2024-10-22,resistance,70.8675,4
2024-10-22,resistance,71.655,4
2024-10-22,resistance,72.425,2
2024-10-22,resistance,74.0575,4
2024-10-22,resistance,74.555,2
2024-10-23,support,67.43,2
2024-10-23,support,69.685,6
2024-10-23,support,70.185,2
2024-10-23,support,71.59,2
2024-10-23,resistance,68.64500000000001,2
2024-10-23,resistance,69.095,2
2024-10-23,resistance,69.97,2
2024-10-23,resistance,70.59333333333333,3
2024-10-23,resistance,71.02,2
2024-10-23,resistance,71.655,4
2024-10-23,resistance,72.425,2
2024-10-23,resistance,74.0575,4
2024-10-23,resistance,74.555,2
2024-10-24,support,67.43,2
2024-10-24,support,69.76833333333333,6
2024-10-24,support,70.255,2
2024-10-24,support,71.59,2
2024-10-24,resistance,68.64500000000001,2
2024-10-24,resistance,69.095,2
2024-10-24,resistance,69.97,2
2024-10-24,resistance,70.59333333333333,3
2024-10-24,resistance,71.02,2
2024-10-24,resistance,71.66499999999999,2
2024-10-24,resistance,72.425,2
2024-10-24,resistance,74.0575,4
2024-10-24,resistance,74.555,2
2024-10-25,support,67.43,2
2024-10-25,support,69.76833333333333,6
2024-10-25,support,70.255,2
2024-10-25,support,71.59,2
2024-10-25,resistance,68.64500000000001,2
2024-10-25,resistance,69.095,2
2024-10-25,resistance,69.97,2
2024-10-25,resistance,70.5825,4
2024-10-25,resistance,71.02,2
2024-10-25,resistance,71.71,3
2024-10-25,resistance,74.0575,4
2024-10-25,resistance,74.555,2
2024-10-26,support,67.43,2
2024-10-26,support,69.76833333333333,6
2024-10-26,support,70.255,2
2024-10-26,support,71.59,2
2024-10-26,resistance,68.64500000000001,2
2024-10-26,resistance,69.095,2
2024-10-26,resistance,69.97,2
2024-10-26,resistance,70.5825,4
2024-10-26,resistance,71.02,2
2024-10-26,resistance,71.56333333333333,3
2024-10-26,resistance,74.0575,4
2024-10-26,resistance,74.555,2
2024-10-27,support,69.76833333333333,6
2024-10-27,support,70.255,2
2024-10-27,support,71.59,2
2024-10-27,resistance,69.095,2
2024-10-27,resistance,70.5825,4
2024-10-27,resistance,71.02,2
2024-10-27,resistance,71.56333333333333,3
2024-10-27,resistance,74.0575,4
2024-10-27,resistance,74.555,2
2024-10-28,support,69.76833333333333,6
2024-10-28,support,70.255,2
2024-10-28,support,71.59,2
2024-10-28,resistance,69.095,2
2024-10-28,resistance,70.5825,4
2024-10-28,resistance,71.02,2
2024-10-28,resistance,71.56333333333333,3
2024-10-28,resistance,74.0575,4
2024-10-28,resistance,74.555,2
2024-10-29,support,69.76833333333333,6
2024-10-29,support,70.255,2
2024-10-29,support,71.59,2
2024-10-29,resistance,68.705,2
2024-10-29,resistance,69.095,2
2024-10-29,resistance,70.5825,4
2024-10-29,resistance,71.02,2
2024-10-29,resistance,71.56333333333333,3
2024-10-29,resistance,74.0575,4
2024-10-29,resistance,74.555,2
2024-10-30,support,67.055,2
2024-10-30,support,67.52333333333333,3
2024-10-30,support,69.76833333333333,6
2024-10-30,support,70.255,2
2024-10-30,support,71.59,2
2024-10-30,resistance,68.705,2
2024-10-30,resistance,69.095,2
2024-10-30,resistance,70.5825,4
2024-10-30,resistance,71.02,2
2024-10-30,resistance,71.56333333333333,3
2024-10-30,resistance,74.0575,4
2024-10-30,resistance,74.555,2
2024-10-31,support,67.055,2
2024-10-31,support,67.5,2
2024-10-31,support,69.76833333333333,6
2024-10-31,support,70.255,2
2024-10-31,support,71.59,2
2024-10-31,resistance,69.08666666666666,3
2024-10-31,resistance,70.5825,4
2024-10-31,resistance,71.02,2
2024-10-31,resistance,71.56333333333333,3
2024-10-31,resistance,74.0575,4
2024-10-31,resistance,74.555,2
