date,level_type,level,count
2025-04-23,resistance,62.826666666666675,3
2025-04-23,resistance,68.735,2
2025-04-23,resistance,70.05333333333333,3
2025-04-23,resistance,71.29333333333334,3
2025-04-23,resistance,71.85666666666667,3
2025-04-24,support,60.290000000000006,2
2025-04-24,support,60.95,2
2025-04-24,support,61.565,2
2025-04-24,support,62.835,2
2025-04-24,support,66.22,2
2025-04-24,support,68.97000000000001,3
2025-04-24,support,69.435,4
2025-04-24,support,71.19,3
2025-04-24,resistance,58.165000000000006,2
2025-04-24,resistance,61.803999999999995,5
2025-04-24,resistance,62.330000000000005,3
2025-04-24,resistance,62.826666666666675,3
2025-04-24,resistance,70.05333333333333,3
2025-04-24,resistance,71.29333333333334,3
2025-04-24,resistance,71.85666666666667,3
2025-04-25,support,60.290000000000006,2
2025-04-25,support,60.95,2
2025-04-25,support,61.565,2
2025-04-25,support,62.835,2
2025-04-25,support,66.22,2
2025-04-25,support,68.97000000000001,3
2025-04-25,support,69.435,4
2025-04-25,support,71.19,3
2025-04-25,resistance,58.165000000000006,2
2025-04-25,resistance,61.803999999999995,5
2025-04-25,resistance,62.330000000000005,3
2025-04-25,resistance,62.84,4
2025-04-25,resistance,70.05333333333333,3
2025-04-25,resistance,71.29333333333334,3
2025-04-25,resistance,71.85666666666667,3
2025-04-26,support,60.290000000000006,2
2025-04-26,support,60.95,2
2025-04-26,support,61.565,2
2025-04-26,support,62.835,2
2025-04-26,support,66.22,2
2025-04-26,support,68.89500000000001,2
2025-04-26,support,69.42999999999999,3
2025-04-26,support,71.19,3
2025-04-26,resistance,58.165000000000006,2
2025-04-26,resistance,61.803999999999995,5
2025-04-26,resistance,62.330000000000005,3
2025-04-26,resistance,62.84,4
2025-04-26,resistance,63.38666666666666,3
2025-04-26,resistance,70.08500000000001,2
2025-04-26,resistance,71.29333333333334,3
2025-04-26,resistance,71.85666666666667,3
2025-04-27,support,60.290000000000006,2
2025-04-27,support,60.95,2
2025-04-27,support,61.565,2
2025-04-27,support,62.835,2
2025-04-27,support,66.22,2
2025-04-27,support,68.89500000000001,2
2025-04-27,support,69.455,2
2025-04-27,support,71.19,3
2025-04-27,resistance,58.165000000000006,2
2025-04-27,resistance,61.803999999999995,5
2025-04-27,resistance,62.330000000000005,3
2025-04-27,resistance,62.84,4
2025-04-27,resistance,63.38666666666666,3
2025-04-27,resistance,70.08500000000001,2
2025-04-27,resistance,71.29333333333334,3
2025-04-27,resistance,71.85666666666667,3
2025-04-28,support,60.290000000000006,2
2025-04-28,support,60.95,2
2025-04-28,support,61.565,2
2025-04-28,support,62.835,2
2025-04-28,support,66.22,2
2025-04-28,support,68.89500000000001,2
2025-04-28,support,71.19,3
2025-04-28,resistance,58.165000000000006,2
2025-04-28,resistance,61.803999999999995,5
2025-04-28,resistance,62.330000000000005,3
2025-04-28,resistance,62.84,4
2025-04-28,resistance,63.38666666666666,3
2025-04-28,resistance,71.29333333333334,3
2025-04-28,resistance,71.85666666666667,3
2025-04-29,support,60.290000000000006,2
2025-04-29,support,60.95,2
2025-04-29,support,61.60666666666666,3
2025-04-29,support,62.74666666666667,3
2025-04-29,support,66.22,2
2025-04-29,support,68.89500000000001,2
2025-04-29,support,71.19,3
2025-04-29,resistance,58.165000000000006,2
2025-04-29,resistance,61.846666666666664,6
2025-04-29,resistance,62.330000000000005,3
2025-04-29,resistance,62.84,4
2025-04-29,resistance,63.4225,4
2025-04-29,resistance,71.29333333333334,3
2025-04-29,resistance,71.85666666666667,3
2025-04-30,support,60.23333333333333,3
2025-04-30,support,60.95,2
2025-04-30,support,61.60666666666666,3
2025-04-30,support,62.74666666666667,3
2025-04-30,support,66.22,2
2025-04-30,support,68.89500000000001,2
2025-04-30,support,71.19,3
2025-04-30,resistance,58.165000000000006,2
2025-04-30,resistance,61.846666666666664,6
2025-04-30,resistance,62.330000000000005,3
2025-04-30,resistance,62.84,4
2025-04-30,resistance,63.4225,4
2025-04-30,resistance,71.29333333333334,3
2025-04-30,resistance,71.85666666666667,3
