date,level_type,level,count
2025-05-14,resistance,62.28666666666667,3
2025-05-14,resistance,62.8275,4
2025-05-14,resistance,63.42,5
2025-05-15,support,57.935,2
2025-05-15,support,58.7,2
2025-05-15,support,59.336666666666666,3
2025-05-15,support,61.05500000000001,2
2025-05-15,support,61.925,4
2025-05-15,support,62.74666666666667,3
2025-05-15,resistance,58.754999999999995,2
2025-05-15,resistance,59.69333333333333,3
2025-05-15,resistance,60.275,2
2025-05-15,resistance,62.0525,4
2025-05-15,resistance,62.792500000000004,4
2025-05-15,resistance,63.445,6
2025-05-16,support,57.935,2
2025-05-16,support,58.7,2
2025-05-16,support,59.336666666666666,3
2025-05-16,support,61.925,4
2025-05-16,support,62.74666666666667,3
2025-05-16,resistance,58.754999999999995,2
2025-05-16,resistance,59.69333333333333,3
2025-05-16,resistance,60.275,2
2025-05-16,resistance,62.126666666666665,3
2025-05-16,resistance,62.792500000000004,4
2025-05-16,resistance,63.445,6
2025-05-17,support,57.935,2
2025-05-17,support,58.7,2
2025-05-17,support,59.336666666666666,3
2025-05-17,support,60.900000000000006,2
2025-05-17,support,61.925,4
2025-05-17,support,62.74666666666667,3
2025-05-17,resistance,58.754999999999995,2
2025-05-17,resistance,59.69333333333333,3
2025-05-17,resistance,60.275,2
2025-05-17,resistance,62.129999999999995,3
2025-05-17,resistance,62.792500000000004,4
2025-05-17,resistance,63.445,6
2025-05-18,support,57.935,2
2025-05-18,support,58.7,2
2025-05-18,support,59.336666666666666,3
2025-05-18,support,60.900000000000006,2
2025-05-18,support,61.925,4
2025-05-18,support,62.74666666666667,3
2025-05-18,resistance,58.754999999999995,2
2025-05-18,resistance,59.69333333333333,3
2025-05-18,resistance,60.275,2
2025-05-18,resistance,62.129999999999995,3
2025-05-18,resistance,62.792500000000004,4
2025-05-18,resistance,63.431999999999995,5
2025-05-19,support,57.935,2
2025-05-19,support,58.7,2
2025-05-19,support,59.336666666666666,3
2025-05-19,support,60.900000000000006,2
2025-05-19,support,61.925,4
2025-05-19,support,62.74666666666667,3
2025-05-19,resistance,58.754999999999995,2
2025-05-19,resistance,59.69333333333333,3
2025-05-19,resistance,60.275,2
2025-05-19,resistance,62.129999999999995,3
2025-05-19,resistance,62.792500000000004,4
2025-05-19,resistance,63.431999999999995,5
2025-05-20,support,57.935,2
2025-05-20,support,58.7,2
2025-05-20,support,59.336666666666666,3
2025-05-20,support,60.900000000000006,2
2025-05-20,support,61.583333333333336,3
2025-05-20,support,62.00333333333333,3
2025-05-20,support,62.74666666666667,3
2025-05-20,resistance,58.754999999999995,2
2025-05-20,resistance,59.69333333333333,3
2025-05-20,resistance,60.275,2
2025-05-20,resistance,62.129999999999995,3
2025-05-20,resistance,62.792500000000004,4
2025-05-20,resistance,63.431999999999995,5
2025-05-21,support,57.935,2
2025-05-21,support,58.7,2
2025-05-21,support,59.336666666666666,3
2025-05-21,support,60.900000000000006,2
2025-05-21,support,61.583333333333336,3
2025-05-21,support,62.00333333333333,3
2025-05-21,support,62.74666666666667,3
2025-05-21,resistance,58.754999999999995,2
2025-05-21,resistance,59.69333333333333,3
2025-05-21,resistance,60.275,2
2025-05-21,resistance,62.1875,4
2025-05-21,resistance,62.792500000000004,4
2025-05-21,resistance,63.431999999999995,5
2025-05-22,support,57.935,2
2025-05-22,support,58.7,2
2025-05-22,support,59.336666666666666,3
2025-05-22,support,60.900000000000006,2
2025-05-22,support,61.583333333333336,3
2025-05-22,support,61.97,2
2025-05-22,support,62.583333333333336,3
2025-05-22,support,63.06,2
2025-05-22,resistance,58.754999999999995,2
2025-05-22,resistance,59.69333333333333,3
2025-05-22,resistance,60.275,2
2025-05-22,resistance,62.1875,4
2025-05-22,resistance,62.76333333333333,3
2025-05-22,resistance,63.34400000000001,5
2025-05-23,support,57.935,2
2025-05-23,support,58.7,2
2025-05-23,support,59.336666666666666,3
2025-05-23,support,60.245,2
2025-05-23,support,60.900000000000006,2
2025-05-23,support,61.583333333333336,3
2025-05-23,support,61.97,2
2025-05-23,support,62.504999999999995,2
2025-05-23,resistance,58.754999999999995,2
2025-05-23,resistance,59.69333333333333,3
2025-05-23,resistance,60.275,2
2025-05-23,resistance,61.575,2
2025-05-23,resistance,62.1875,4
2025-05-23,resistance,62.76333333333333,3
2025-05-23,resistance,63.34400000000001,5
2025-05-24,support,57.935,2
2025-05-24,support,58.7,2
2025-05-24,support,59.336666666666666,3
2025-05-24,support,60.245,2
2025-05-24,support,60.665,2
2025-05-24,support,61.18000000000001,2
2025-05-24,support,61.8375,4
2025-05-24,support,62.504999999999995,2
2025-05-24,resistance,58.754999999999995,2
2025-05-24,resistance,59.69333333333333,3
2025-05-24,resistance,60.275,2
2025-05-24,resistance,61.51666666666667,3
2025-05-24,resistance,62.1875,4
2025-05-24,resistance,62.96,3
2025-05-24,resistance,63.431999999999995,5
2025-05-25,support,57.935,2
2025-05-25,support,58.7,2
2025-05-25,support,59.336666666666666,3
2025-05-25,support,60.245,2
2025-05-25,support,60.665,2
2025-05-25,support,61.18000000000001,2
2025-05-25,support,61.8375,4
2025-05-25,support,62.504999999999995,2
2025-05-25,resistance,58.754999999999995,2
2025-05-25,resistance,59.69333333333333,3
2025-05-25,resistance,60.275,2
2025-05-25,resistance,61.51666666666667,3
2025-05-25,resistance,62.1875,4
2025-05-25,resistance,63.0,2
2025-05-25,resistance,63.431999999999995,5
2025-05-26,support,57.935,2
2025-05-26,support,58.7,2
2025-05-26,support,59.336666666666666,3
2025-05-26,support,60.245,2
2025-05-26,support,60.665,2
2025-05-26,support,61.18000000000001,2
2025-05-26,support,61.8375,4
2025-05-26,support,62.504999999999995,2
2025-05-26,resistance,58.754999999999995,2
2025-05-26,resistance,59.69333333333333,3
2025-05-26,resistance,60.275,2
2025-05-26,resistance,61.51666666666667,3
2025-05-26,resistance,62.1875,4
2025-05-26,resistance,63.0,2
2025-05-26,resistance,63.50333333333333,3
2025-05-27,support,57.935,2
2025-05-27,support,58.7,2
2025-05-27,support,59.336666666666666,3
2025-05-27,support,60.245,2
2025-05-27,support,60.665,2
2025-05-27,support,61.22,3
2025-05-27,support,61.8375,4
2025-05-27,support,62.504999999999995,2
2025-05-27,resistance,58.754999999999995,2
2025-05-27,resistance,59.69333333333333,3
2025-05-27,resistance,60.275,2
2025-05-27,resistance,61.5375,4
2025-05-27,resistance,62.15599999999999,5
2025-05-27,resistance,63.0,2
2025-05-27,resistance,63.50333333333333,3
2025-05-28,support,57.935,2
2025-05-28,support,58.7,2
2025-05-28,support,59.336666666666666,3
2025-05-28,support,60.25,3
2025-05-28,support,60.665,2
2025-05-28,support,61.2175,4
2025-05-28,support,61.8375,4
2025-05-28,support,62.504999999999995,2
2025-05-28,resistance,58.754999999999995,2
2025-05-28,resistance,59.69333333333333,3
2025-05-28,resistance,60.275,2
2025-05-28,resistance,61.5375,4
2025-05-28,resistance,62.15599999999999,5
2025-05-28,resistance,63.0,2
2025-05-28,resistance,63.50333333333333,3
2025-05-29,support,57.935,2
2025-05-29,support,58.7,2
2025-05-29,support,59.336666666666666,3
2025-05-29,support,60.25,3
2025-05-29,support,60.665,2
2025-05-29,support,61.2175,4
2025-05-29,support,61.69,3
2025-05-29,support,62.26,2
2025-05-29,resistance,58.754999999999995,2
2025-05-29,resistance,59.69333333333333,3
2025-05-29,resistance,60.275,2
2025-05-29,resistance,61.516,5
2025-05-29,resistance,62.158,5
2025-05-29,resistance,63.0,2
2025-05-29,resistance,63.489999999999995,2
2025-05-30,support,57.935,2
2025-05-30,support,58.7,2
2025-05-30,support,59.336666666666666,3
2025-05-30,support,60.4325,4
2025-05-30,support,60.900000000000006,2
2025-05-30,support,61.335,4
2025-05-30,support,61.88666666666666,3
2025-05-30,resistance,58.754999999999995,2
2025-05-30,resistance,59.69333333333333,3
2025-05-30,resistance,60.275,2
2025-05-30,resistance,61.516,5
2025-05-30,resistance,62.158,5
2025-05-30,resistance,63.0,2
2025-05-30,resistance,63.489999999999995,2
2025-05-31,support,58.7,2
2025-05-31,support,60.4325,4
2025-05-31,support,60.900000000000006,2
2025-05-31,support,61.335,4
2025-05-31,support,61.88666666666666,3
2025-05-31,resistance,58.754999999999995,2
2025-05-31,resistance,59.69333333333333,3
2025-05-31,resistance,60.275,2
2025-05-31,resistance,60.965,2
2025-05-31,resistance,61.550000000000004,6
2025-05-31,resistance,62.158,5
2025-05-31,resistance,63.0,2
2025-05-31,resistance,63.489999999999995,2
