date,level_type,level,count
2025-08-01,support,64.88,2
2025-08-01,support,65.24,4
2025-08-01,support,66.075,2
2025-08-01,support,66.56777777777778,9
2025-08-01,support,66.89,2
2025-08-01,support,67.89500000000001,4
2025-08-01,support,68.35666666666667,3
2025-08-01,support,69.18,2
2025-08-01,resistance,65.635,4
2025-08-01,resistance,66.375,4
2025-08-01,resistance,66.99666666666667,6
2025-08-01,resistance,67.61500000000001,2
2025-08-01,resistance,68.09,2
2025-08-01,resistance,68.90666666666667,3
2025-08-02,support,64.88,2
2025-08-02,support,65.22666666666667,3
2025-08-02,support,66.075,2
2025-08-02,support,66.56777777777778,9
2025-08-02,support,66.89,2
2025-08-02,support,67.89500000000001,4
2025-08-02,support,68.35666666666667,3
2025-08-02,support,68.965,2
2025-08-02,resistance,65.65333333333334,3
2025-08-02,resistance,66.375,4
2025-08-02,resistance,66.99666666666667,6
2025-08-02,resistance,67.61500000000001,2
2025-08-02,resistance,68.09,2
2025-08-02,resistance,68.90666666666667,3
2025-08-03,support,64.88,2
2025-08-03,support,65.22666666666667,3
2025-08-03,support,66.075,2
2025-08-03,support,66.5575,8
2025-08-03,support,67.89500000000001,4
2025-08-03,support,68.35666666666667,3
2025-08-03,support,68.965,2
2025-08-03,resistance,65.65333333333334,3
2025-08-03,resistance,66.375,4
2025-08-03,resistance,66.988,5
2025-08-03,resistance,67.61500000000001,2
2025-08-03,resistance,68.09,2
2025-08-03,resistance,68.90666666666667,3
2025-08-04,support,64.88,2
2025-08-04,support,65.22666666666667,3
2025-08-04,support,66.075,2
2025-08-04,support,66.53428571428572,7
2025-08-04,support,67.89500000000001,4
2025-08-04,support,68.35666666666667,3
2025-08-04,support,68.965,2
2025-08-04,resistance,65.65333333333334,3
2025-08-04,resistance,66.375,4
2025-08-04,resistance,66.97999999999999,4
2025-08-04,resistance,67.61500000000001,2
2025-08-04,resistance,68.09,2
2025-08-04,resistance,68.90666666666667,3
2025-08-05,support,64.88,2
2025-08-05,support,65.22666666666667,3
2025-08-05,support,66.075,2
2025-08-05,support,66.53428571428572,7
2025-08-05,support,67.89500000000001,4
2025-08-05,support,68.35666666666667,3
2025-08-05,support,68.965,2
2025-08-05,resistance,65.65333333333334,3
2025-08-05,resistance,66.375,4
2025-08-05,resistance,66.97999999999999,4
2025-08-05,resistance,67.41,2
2025-08-05,resistance,67.80666666666666,3
2025-08-05,resistance,68.90666666666667,3
2025-08-06,support,64.88,2
2025-08-06,support,65.27,4
2025-08-06,support,66.05666666666667,3
2025-08-06,support,66.53428571428572,7
2025-08-06,support,67.89500000000001,4
2025-08-06,support,68.35666666666667,3
2025-08-06,support,68.965,2
2025-08-06,resistance,65.65333333333334,3
2025-08-06,resistance,66.375,4
2025-08-06,resistance,66.97999999999999,4
2025-08-06,resistance,67.41,2
2025-08-06,resistance,67.80666666666666,3
2025-08-06,resistance,68.90666666666667,3
2025-08-07,support,64.88,2
2025-08-07,support,65.27,4
2025-08-07,support,66.05666666666667,3
2025-08-07,support,66.53428571428572,7
2025-08-07,support,67.89500000000001,4
2025-08-07,support,68.35666666666667,3
2025-08-07,support,68.965,2
2025-08-07,resistance,65.65333333333334,3
2025-08-07,resistance,66.375,4
2025-08-07,resistance,66.97999999999999,4
2025-08-07,resistance,67.41,2
2025-08-07,resistance,67.80666666666666,3
2025-08-07,resistance,68.90666666666667,3
2025-08-08,support,63.745000000000005,2
2025-08-08,support,64.88,2
2025-08-08,support,65.27,4
2025-08-08,support,66.05666666666667,3
2025-08-08,support,66.53428571428572,7
2025-08-08,support,67.93333333333334,3
2025-08-08,support,68.35666666666667,3
2025-08-08,support,68.965,2
2025-08-08,resistance,65.65333333333334,3
2025-08-08,resistance,66.375,4
2025-08-08,resistance,66.97999999999999,4
2025-08-08,resistance,67.41,2
2025-08-08,resistance,67.715,2
2025-08-08,resistance,68.905,2
2025-08-09,support,63.745000000000005,2
2025-08-09,support,64.88,2
2025-08-09,support,65.27,4
2025-08-09,support,66.05666666666667,3
2025-08-09,support,66.53428571428572,7
2025-08-09,support,68.225,2
2025-08-09,support,68.965,2
2025-08-09,resistance,65.65333333333334,3
2025-08-09,resistance,66.375,4
2025-08-09,resistance,66.97999999999999,4
2025-08-09,resistance,67.41,2
2025-08-09,resistance,67.715,2
2025-08-10,support,63.745000000000005,2
2025-08-10,support,64.88,2
2025-08-10,support,65.27,4
2025-08-10,support,66.05666666666667,3
2025-08-10,support,66.54833333333333,6
2025-08-10,support,68.43,2
2025-08-10,support,68.965,2
2025-08-10,resistance,65.65333333333334,3
2025-08-10,resistance,66.375,4
2025-08-10,resistance,66.97999999999999,4
2025-08-10,resistance,67.41,2
2025-08-10,resistance,67.715,2
2025-08-11,support,63.17,2
2025-08-11,support,63.745000000000005,2
2025-08-11,support,64.88,2
2025-08-11,support,65.27,4
2025-08-11,support,66.05666666666667,3
2025-08-11,support,66.5375,4
2025-08-11,support,68.43,2
2025-08-11,support,68.965,2
2025-08-11,resistance,65.65333333333334,3
2025-08-11,resistance,66.375,4
2025-08-11,resistance,66.97999999999999,4
2025-08-11,resistance,67.715,2
2025-08-12,support,63.120000000000005,3
2025-08-12,support,63.71666666666667,3
2025-08-12,support,64.88,2
2025-08-12,support,65.27,4
2025-08-12,support,66.05666666666667,3
2025-08-12,support,66.5375,4
2025-08-12,support,68.43,2
2025-08-12,support,68.965,2
2025-08-12,resistance,65.65333333333334,3
2025-08-12,resistance,66.375,4
2025-08-12,resistance,66.97999999999999,4
2025-08-12,resistance,67.715,2
2025-08-13,support,63.045,4
2025-08-13,support,63.71666666666667,3
2025-08-13,support,64.88,2
2025-08-13,support,65.27,4
2025-08-13,support,66.05666666666667,3
2025-08-13,support,66.5375,4
2025-08-13,support,68.43,2
2025-08-13,support,68.965,2
2025-08-13,resistance,65.65333333333334,3
2025-08-13,resistance,66.375,4
2025-08-13,resistance,66.97999999999999,4
2025-08-13,resistance,67.715,2
2025-08-14,support,63.024,5
2025-08-14,support,63.71666666666667,3
2025-08-14,support,64.88,2
2025-08-14,support,65.27,4
2025-08-14,support,66.05666666666667,3
2025-08-14,support,66.5375,4
2025-08-14,support,68.965,2
2025-08-14,resistance,63.435,2
2025-08-14,resistance,65.65333333333334,3
