date,level_type,level,count
2025-01-01,support,67.72666666666667,3
2025-01-01,support,68.13333333333334,3
2025-01-01,support,68.63,2
2025-01-01,support,69.035,2
2025-01-01,support,69.67666666666666,6
2025-01-01,support,70.9225,4
2025-01-01,resistance,68.3875,4
2025-01-01,resistance,69.25142857142858,7
2025-01-01,resistance,69.8825,4
2025-01-01,resistance,70.36,7
2025-01-01,resistance,70.8625,4
2025-01-02,support,67.72666666666667,3
2025-01-02,support,68.055,2
2025-01-02,support,68.63,2
2025-01-02,support,69.035,2
2025-01-02,support,69.67666666666666,6
2025-01-02,support,70.9225,4
2025-01-02,resistance,68.3875,4
2025-01-02,resistance,69.25142857142858,7
2025-01-02,resistance,69.8825,4
2025-01-02,resistance,70.36,7
2025-01-02,resistance,70.8625,4
2025-01-03,support,67.63499999999999,2
2025-01-03,support,68.055,2
2025-01-03,support,68.63,2
2025-01-03,support,69.035,2
2025-01-03,support,69.67666666666666,6
2025-01-03,support,70.9225,4
2025-01-03,resistance,68.43666666666667,3
2025-01-03,resistance,69.215,6
2025-01-03,resistance,69.8825,4
2025-01-03,resistance,70.38166666666667,6
2025-01-03,resistance,70.8625,4
2025-01-04,support,67.63499999999999,2
2025-01-04,support,68.055,2
2025-01-04,support,68.63,2
2025-01-04,support,69.035,2
2025-01-04,support,69.61,4
2025-01-04,support,70.9225,4
2025-01-04,support,72.95666666666666,3
2025-01-04,resistance,68.43666666666667,3
2025-01-04,resistance,69.215,6
2025-01-04,resistance,69.81666666666666,3
2025-01-04,resistance,70.384,5
2025-01-04,resistance,70.8625,4
2025-01-04,resistance,73.41499999999999,2
2025-01-05,support,67.63499999999999,2
2025-01-05,support,68.055,2
2025-01-05,support,68.96,3
2025-01-05,support,69.61,4
2025-01-05,support,70.9225,4
2025-01-05,support,72.95666666666666,3
2025-01-05,resistance,68.43666666666667,3
2025-01-05,resistance,69.215,6
2025-01-05,resistance,69.81666666666666,3
2025-01-05,resistance,70.384,5
2025-01-05,resistance,70.8625,4
2025-01-05,resistance,73.41499999999999,2
2025-01-06,support,67.91,2
2025-01-06,support,68.96,3
2025-01-06,support,69.61,4
2025-01-06,support,70.9225,4
2025-01-06,support,72.95666666666666,3
2025-01-06,resistance,68.445,2
2025-01-06,resistance,69.215,6
2025-01-06,resistance,69.81666666666666,3
2025-01-06,resistance,70.384,5
2025-01-06,resistance,70.8625,4
2025-01-06,resistance,73.41499999999999,2
2025-01-07,support,67.91,2
2025-01-07,support,68.96,3
2025-01-07,support,69.61,4
2025-01-07,support,70.9225,4
2025-01-07,support,72.95666666666666,3
2025-01-07,support,73.4,2
2025-01-07,resistance,68.445,2
2025-01-07,resistance,69.215,6
2025-01-07,resistance,69.81666666666666,3
2025-01-07,resistance,70.384,5
2025-01-07,resistance,70.8625,4
2025-01-07,resistance,73.41499999999999,2
2025-01-07,resistance,74.42999999999999,3
2025-01-08,support,67.91,2
2025-01-08,support,68.96,3
2025-01-08,support,69.61,4
2025-01-08,support,70.9225,4
2025-01-08,support,72.995,4
2025-01-08,support,73.4,2
2025-01-08,resistance,68.445,2
2025-01-08,resistance,69.215,6
2025-01-08,resistance,69.81666666666666,3
2025-01-08,resistance,70.384,5
2025-01-08,resistance,70.8625,4
2025-01-08,resistance,73.44333333333333,3
2025-01-08,resistance,74.27666666666666,3
2025-01-08,resistance,74.72,2
2025-01-09,support,68.96,3
2025-01-09,support,69.61,4
2025-01-09,support,70.9225,4
2025-01-09,support,72.995,4
2025-01-09,support,73.4,2
2025-01-09,resistance,69.215,6
2025-01-09,resistance,69.81666666666666,3
2025-01-09,resistance,70.384,5
2025-01-09,resistance,70.8625,4
2025-01-09,resistance,73.44333333333333,3
2025-01-09,resistance,74.27666666666666,3
2025-01-09,resistance,74.72,2
2025-01-10,support,68.96,3
2025-01-10,support,69.61,4
2025-01-10,support,70.9225,4
