date,level_type,level,count
2025-07-01,support,62.52,3
2025-07-01,support,63.14666666666667,3
2025-07-01,support,64.37333333333333,3
2025-07-01,support,64.65,2
2025-07-01,resistance,63.31,2
2025-07-01,resistance,65.60249999999999,4
2025-07-01,resistance,65.925,2
2025-07-01,resistance,74.185,2
2025-07-02,support,62.52,3
2025-07-02,support,63.14666666666667,3
2025-07-02,support,64.37333333333333,3
2025-07-02,support,64.65,2
2025-07-02,resistance,63.31,2
2025-07-02,resistance,65.60249999999999,4
2025-07-02,resistance,65.925,2
2025-07-02,resistance,74.185,2
2025-07-03,support,62.52,3
2025-07-03,support,63.14666666666667,3
2025-07-03,support,64.37333333333333,3
2025-07-03,support,64.65,2
2025-07-03,resistance,63.31,2
2025-07-03,resistance,65.598,5
2025-07-03,resistance,65.925,2
2025-07-03,resistance,74.185,2
2025-07-04,support,63.14666666666667,3
2025-07-04,support,64.37333333333333,3
2025-07-04,support,64.65,2
2025-07-04,support,66.7875,4
2025-07-04,resistance,65.598,5
2025-07-04,resistance,65.925,2
2025-07-04,resistance,66.935,2
2025-07-04,resistance,74.185,2
2025-07-05,support,63.150000000000006,2
2025-07-05,support,64.37333333333333,3
2025-07-05,support,64.65,2
2025-07-05,support,66.774,5
2025-07-05,resistance,65.598,5
2025-07-05,resistance,65.925,2
2025-07-05,resistance,66.96333333333332,3
2025-07-05,resistance,74.185,2
2025-07-06,support,64.37333333333333,3
2025-07-06,support,64.65,2
2025-07-06,support,66.774,5
2025-07-06,resistance,65.598,5
2025-07-06,resistance,65.925,2
2025-07-06,resistance,66.96333333333332,3
2025-07-06,resistance,74.185,2
2025-07-07,support,64.38499999999999,2
2025-07-07,support,64.65,2
2025-07-07,support,66.774,5
2025-07-07,resistance,65.598,5
2025-07-07,resistance,65.925,2
2025-07-07,resistance,66.96333333333332,3
2025-07-07,resistance,74.185,2
2025-07-08,support,64.38499999999999,2
2025-07-08,support,64.65,2
2025-07-08,support,66.774,5
2025-07-08,resistance,65.598,5
2025-07-08,resistance,65.925,2
2025-07-08,resistance,66.96333333333332,3
2025-07-08,resistance,74.185,2
2025-07-09,support,64.38499999999999,2
2025-07-09,support,64.65,2
2025-07-09,support,66.774,5
2025-07-09,resistance,65.598,5
2025-07-09,resistance,65.925,2
2025-07-09,resistance,66.96333333333332,3
2025-07-09,resistance,67.985,2
2025-07-09,resistance,68.91,2
2025-07-09,resistance,74.185,2
2025-07-10,support,64.62333333333333,3
2025-07-10,support,66.774,5
2025-07-10,support,67.84666666666668,3
2025-07-10,resistance,65.598,5
2025-07-10,resistance,65.925,2
2025-07-10,resistance,66.96333333333332,3
2025-07-10,resistance,68.05333333333333,3
2025-07-10,resistance,68.9075,4
2025-07-10,resistance,74.185,2
2025-07-11,support,64.65,2
2025-07-11,support,66.664,5
2025-07-11,support,67.89500000000001,4
2025-07-11,resistance,65.5825,4
2025-07-11,resistance,65.925,2
2025-07-11,resistance,66.96333333333332,3
2025-07-11,resistance,68.05333333333333,3
2025-07-11,resistance,68.9075,4
2025-07-11,resistance,74.185,2
2025-07-12,support,64.65,2
2025-07-12,support,66.63714285714286,7
2025-07-12,support,67.89500000000001,4
2025-07-12,resistance,65.5825,4
2025-07-12,resistance,65.925,2
2025-07-12,resistance,66.96333333333332,3
2025-07-12,resistance,68.05333333333333,3
2025-07-12,resistance,68.9075,4
2025-07-12,resistance,74.185,2
2025-07-13,support,64.65,2
2025-07-13,support,66.62333333333333,6
2025-07-13,support,67.89500000000001,4
2025-07-13,resistance,65.5825,4
2025-07-13,resistance,65.925,2
2025-07-13,resistance,66.96333333333332,3
2025-07-13,resistance,68.09,2
2025-07-13,resistance,68.90666666666667,3
2025-07-13,resistance,74.185,2
2025-07-14,support,64.65,2
2025-07-14,support,66.62333333333333,6
2025-07-14,support,67.89500000000001,4
2025-07-14,resistance,65.5825,4
2025-07-14,resistance,65.925,2
2025-07-14,resistance,66.96333333333332,3
2025-07-14,resistance,68.09,2
2025-07-14,resistance,68.90666666666667,3
2025-07-15,support,64.65,2
2025-07-15,support,66.62333333333333,6
2025-07-15,support,67.89500000000001,4
2025-07-15,support,68.31,2
2025-07-15,resistance,65.5825,4
2025-07-15,resistance,65.925,2
2025-07-15,resistance,66.96333333333332,3
2025-07-15,resistance,68.09,2
2025-07-15,resistance,68.90666666666667,3
2025-07-16,support,64.65,2
2025-07-16,support,66.39,3
2025-07-16,support,66.75800000000001,5
2025-07-16,support,67.89500000000001,4
2025-07-16,support,68.31,2
2025-07-16,resistance,65.5825,4
2025-07-16,resistance,65.925,2
2025-07-16,resistance,67.005,4
2025-07-16,resistance,68.09,2
2025-07-16,resistance,68.90666666666667,3
2025-07-17,support,64.65,2
2025-07-17,support,66.39,3
2025-07-17,support,66.75800000000001,5
2025-07-17,support,67.89500000000001,4
2025-07-17,support,68.31,2
2025-07-17,resistance,65.5825,4
2025-07-17,resistance,65.925,2
2025-07-17,resistance,66.61,2
2025-07-17,resistance,67.00399999999999,5
2025-07-17,resistance,68.09,2
2025-07-17,resistance,68.90666666666667,3
2025-07-18,support,64.65,2
2025-07-18,support,66.39,3
2025-07-18,support,66.75800000000001,5
2025-07-18,support,67.89500000000001,4
2025-07-18,support,68.31,2
2025-07-18,resistance,65.5825,4
2025-07-18,resistance,65.925,2
2025-07-18,resistance,66.61,2
2025-07-18,resistance,67.00166666666667,6
2025-07-18,resistance,67.61500000000001,2
2025-07-18,resistance,68.09,2
2025-07-18,resistance,68.90666666666667,3
2025-07-19,support,64.65,2
2025-07-19,support,66.075,2
2025-07-19,support,66.55333333333333,6
2025-07-19,support,66.89,2
2025-07-19,support,67.89500000000001,4
2025-07-19,support,68.31,2
2025-07-19,resistance,65.5825,4
2025-07-19,resistance,65.925,2
2025-07-19,resistance,66.54,3
2025-07-19,resistance,67.00166666666667,6
2025-07-19,resistance,67.61500000000001,2
2025-07-19,resistance,68.09,2
2025-07-19,resistance,68.90666666666667,3
2025-07-20,support,64.65,2
2025-07-20,support,66.075,2
2025-07-20,support,66.55333333333333,6
2025-07-20,support,66.89,2
2025-07-20,support,67.89500000000001,4
2025-07-20,support,68.31,2
2025-07-20,resistance,65.5825,4
2025-07-20,resistance,65.925,2
2025-07-20,resistance,66.54,3
2025-07-20,resistance,67.00166666666667,6
2025-07-20,resistance,67.61500000000001,2
2025-07-20,resistance,68.09,2
2025-07-20,resistance,68.90666666666667,3
2025-07-21,support,64.65,2
2025-07-21,support,66.075,2
2025-07-21,support,66.55333333333333,6
2025-07-21,support,66.89,2
2025-07-21,support,67.89500000000001,4
2025-07-21,support,68.31,2
2025-07-21,resistance,65.5825,4
2025-07-21,resistance,65.925,2
2025-07-21,resistance,66.54,3
2025-07-21,resistance,67.00166666666667,6
2025-07-21,resistance,67.61500000000001,2
2025-07-21,resistance,68.09,2
2025-07-21,resistance,68.90666666666667,3
2025-07-22,support,64.65,2
2025-07-22,support,65.245,2
2025-07-22,support,66.075,2
2025-07-22,support,66.55333333333333,6
2025-07-22,support,66.89,2
2025-07-22,support,67.89500000000001,4
2025-07-22,support,68.31,2
2025-07-22,resistance,65.5825,4
2025-07-22,resistance,65.925,2
2025-07-22,resistance,66.54,3
2025-07-22,resistance,67.00166666666667,6
2025-07-22,resistance,67.61500000000001,2
2025-07-22,resistance,68.09,2
2025-07-22,resistance,68.90666666666667,3
2025-07-23,support,64.65,2
2025-07-23,support,65.205,4
2025-07-23,support,66.075,2
2025-07-23,support,66.55333333333333,6
2025-07-23,support,66.89,2
2025-07-23,support,67.89500000000001,4
2025-07-23,support,68.31,2
2025-07-23,resistance,65.61666666666666,6
2025-07-23,resistance,65.925,2
2025-07-23,resistance,66.54,3
2025-07-23,resistance,67.00166666666667,6
2025-07-23,resistance,67.61500000000001,2
2025-07-23,resistance,68.09,2
2025-07-23,resistance,68.90666666666667,3
2025-07-24,support,64.67666666666666,3
2025-07-24,support,65.205,4
2025-07-24,support,66.075,2
2025-07-24,support,66.55333333333333,6
2025-07-24,support,66.89,2
2025-07-24,support,67.89500000000001,4
2025-07-24,support,68.31,2
2025-07-24,resistance,65.61666666666666,6
2025-07-24,resistance,65.925,2
2025-07-24,resistance,66.54,3
2025-07-24,resistance,67.00166666666667,6
2025-07-24,resistance,67.61500000000001,2
2025-07-24,resistance,68.09,2
2025-07-24,resistance,68.90666666666667,3
2025-07-25,support,64.68,2
2025-07-25,support,65.205,4
2025-07-25,support,66.075,2
2025-07-25,support,66.55333333333333,6
2025-07-25,support,66.89,2
2025-07-25,support,67.89500000000001,4
2025-07-25,support,68.31,2
2025-07-25,resistance,65.61285714285715,7
2025-07-25,resistance,65.925,2
2025-07-25,resistance,66.3575,4
2025-07-25,resistance,66.99666666666667,6
2025-07-25,resistance,67.61500000000001,2
2025-07-25,resistance,68.09,2
2025-07-25,resistance,68.90666666666667,3
2025-07-26,support,64.68,2
2025-07-26,support,65.19800000000001,5
2025-07-26,support,66.075,2
2025-07-26,support,66.55333333333333,6
2025-07-26,support,66.89,2
2025-07-26,support,67.89500000000001,4
2025-07-26,support,68.31,2
2025-07-26,resistance,65.60666666666667,6
2025-07-26,resistance,66.384,5
2025-07-26,resistance,66.99666666666667,6
2025-07-26,resistance,67.61500000000001,2
2025-07-26,resistance,68.09,2
2025-07-26,resistance,68.90666666666667,3
2025-07-27,support,64.68,2
2025-07-27,support,65.19800000000001,5
2025-07-27,support,66.075,2
2025-07-27,support,66.55333333333333,6
2025-07-27,support,66.89,2
2025-07-27,support,67.89500000000001,4
2025-07-27,support,68.31,2
2025-07-27,resistance,65.67999999999999,6
2025-07-27,resistance,66.375,4
2025-07-27,resistance,66.99666666666667,6
2025-07-27,resistance,67.61500000000001,2
2025-07-27,resistance,68.09,2
2025-07-27,resistance,68.90666666666667,3
2025-07-28,support,64.68,2
2025-07-28,support,65.19800000000001,5
2025-07-28,support,66.075,2
2025-07-28,support,66.55333333333333,6
2025-07-28,support,66.89,2
2025-07-28,support,67.89500000000001,4
2025-07-28,support,68.31,2
2025-07-28,resistance,65.672,5
2025-07-28,resistance,66.375,4
2025-07-28,resistance,66.99666666666667,6
2025-07-28,resistance,67.61500000000001,2
2025-07-28,resistance,68.09,2
2025-07-28,resistance,68.90666666666667,3
2025-07-29,support,64.68,2
2025-07-29,support,65.19800000000001,5
2025-07-29,support,66.075,2
2025-07-29,support,66.55333333333333,6
2025-07-29,support,66.89,2
2025-07-29,support,67.89500000000001,4
2025-07-29,support,68.31,2
2025-07-29,resistance,65.672,5
2025-07-29,resistance,66.375,4
2025-07-29,resistance,66.99666666666667,6
2025-07-29,resistance,67.61500000000001,2
2025-07-29,resistance,68.09,2
2025-07-29,resistance,68.90666666666667,3
2025-07-30,support,64.68,2
2025-07-30,support,65.19800000000001,5
2025-07-30,support,66.075,2
2025-07-30,support,66.56777777777778,9
2025-07-30,support,66.89,2
2025-07-30,support,67.89500000000001,4
2025-07-30,support,68.31,2
2025-07-30,resistance,65.672,5
2025-07-30,resistance,66.375,4
2025-07-30,resistance,66.99666666666667,6
2025-07-30,resistance,67.61500000000001,2
2025-07-30,resistance,68.09,2
2025-07-30,resistance,68.90666666666667,3
2025-07-31,support,64.88,2
2025-07-31,support,65.24,4
2025-07-31,support,66.075,2
2025-07-31,support,66.56777777777778,9
2025-07-31,support,66.89,2
2025-07-31,support,67.89500000000001,4
2025-07-31,support,68.35666666666667,3
2025-07-31,resistance,65.635,4
2025-07-31,resistance,66.375,4
2025-07-31,resistance,66.99666666666667,6
2025-07-31,resistance,67.61500000000001,2
2025-07-31,resistance,68.09,2
2025-07-31,resistance,68.90666666666667,3
