timestamp,equity
2024-12-01 00:00:00,10000.0
2024-12-03 13:06:00,10025.0
2024-12-04 12:17:00,10060.3507
2024-12-04 17:58:00,10085.4132
2024-12-04 17:58:00,10110.4757
2024-12-05 12:18:00,10138.5449
2024-12-10 14:04:00,10165.9887
2024-12-11 09:37:00,10191.4037
2024-12-11 09:40:00,10216.6799
2024-12-11 09:40:00,10241.9561
2024-12-12 14:11:00,10241.9561
2024-12-12 15:06:00,10241.9561
2024-12-12 15:06:00,10314.6548
2024-12-12 15:06:00,10387.1807
2024-12-12 15:06:00,10428.1485
2024-12-17 08:29:00,10459.7588
2024-12-17 15:23:00,10485.8292
2024-12-18 19:47:00,10519.03
2024-12-19 15:17:00,10552.3359
2024-12-20 00:19:00,10578.5505
2024-12-20 00:19:00,10604.8481
2024-12-20 11:58:00,10630.9185
2024-12-26 17:15:00,10663.0903
2024-12-26 17:15:00,10695.2621
2025-01-31 21:59:00,10430.9841
