timestamp,equity
2024-10-01 00:00:00,10000.0
2024-10-01 10:17:00,10032.5
2024-10-01 13:34:00,10057.5
2024-10-01 15:51:00,10095.2156
2024-10-01 17:33:00,10095.2156
2024-10-01 17:33:00,10159.8881
2024-10-02 08:05:00,10159.8881
2024-10-02 15:05:00,10224.9749
2024-10-02 16:00:00,10250.3746
2024-10-03 11:27:00,10277.6022
2024-10-09 14:20:00,10423.4157
2024-10-09 14:20:00,10569.2292
2024-10-09 14:20:00,10612.5878
2024-10-14 22:00:00,10768.4602
2024-10-15 05:06:00,10768.4602
2024-10-15 05:06:00,10839.1187
2024-10-15 05:16:00,10865.6502
2024-10-16 16:01:00,10892.8143
2024-10-17 18:12:00,10920.0463
2024-10-22 13:55:00,11049.5853
2024-10-23 13:09:00,11077.2093
2024-10-25 12:44:00,11104.9023
2024-11-04 11:16:00,11104.9023
