timestamp,equity
2025-07-01 00:00:00,10000.0
2025-07-01 13:08:00,10020.1562
2025-07-02 14:06:00,10040.3531
2025-07-09 13:13:00,10098.3989
2025-07-10 11:36:00,10123.6449
2025-07-10 13:14:00,10148.8909
2025-07-10 13:15:00,10173.9918
2025-07-11 13:44:00,10242.2021
2025-07-16 09:09:00,10267.8076
2025-07-16 18:03:00,10291.3647
2025-07-17 10:10:00,10315.0348
2025-07-17 18:28:00,10340.6403
2025-07-17 18:28:00,10366.3687
2025-07-18 01:49:00,10392.1563
2025-07-23 10:43:00,10417.1563
2025-07-23 10:43:00,10442.2067
2025-07-24 06:36:00,10496.116
2025-07-24 06:36:00,10552.6233
2025-07-28 13:05:00,10579.0049
2025-07-29 16:05:00,10660.4112
2025-08-01 14:00:00,10660.4112
2025-08-01 14:40:00,10660.4112
2025-08-01 14:40:00,10746.474
2025-08-01 14:40:00,10832.5368
