timestamp,equity,rolling_peak,drawdown,drawdown_pct
2024-12-11 09:37:00,10050.127299999982,10050.127299999982,0.0,0.0
2024-12-11 09:40:00,10050.92729999998,10050.92729999998,0.0,0.0
2024-12-11 09:40:00,10051.72729999998,10051.72729999998,0.0,0.0
2024-12-12 14:11:00,10051.72729999998,10051.72729999998,0.0,0.0
2024-12-12 15:06:00,10052.36729999998,10052.36729999998,0.0,0.0
2024-12-12 15:06:00,10052.36729999998,10052.36729999998,0.0,0.0
2024-12-12 15:06:00,10053.50299999998,10053.50299999998,0.0,0.0
2024-12-12 15:06:00,10054.63599999998,10054.63599999998,0.0,0.0
2024-12-17 08:29:00,10055.12099999998,10055.12099999998,0.0,0.0
2024-12-17 15:23:00,10055.92099999998,10055.92099999998,0.0,0.0
2024-12-18 19:47:00,10056.42759999998,10056.42759999998,0.0,0.0
2024-12-19 15:17:00,10056.934199999982,10056.934199999982,0.0,0.0
2024-12-20 00:19:00,10057.73419999998,10057.73419999998,0.0,0.0
2024-12-20 00:19:00,10058.53419999998,10058.53419999998,0.0,0.0
2024-12-20 11:58:00,10059.33419999998,10059.33419999998,0.0,0.0
2024-12-26 17:15:00,10059.81839999998,10059.81839999998,0.0,0.0
2024-12-26 17:15:00,10060.30259999998,10060.30259999998,0.0,0.0
2025-01-08 16:27:00,10061.57929999998,10061.57929999998,0.0,0.0
2025-01-08 16:27:00,10062.41269999998,10062.41269999998,0.0,0.0
2025-01-08 16:28:00,10062.41269999998,10062.41269999998,0.0,0.0
2025-01-23 16:23:00,10063.89769999998,10063.89769999998,0.0,0.0
2025-01-27 00:40:00,10064.69769999998,10064.69769999998,0.0,0.0
2025-01-27 17:02:00,10065.49769999998,10065.49769999998,0.0,0.0
2025-01-27 17:02:00,10066.29769999998,10066.29769999998,0.0,0.0
2025-01-28 18:59:00,10067.097699999978,10067.097699999978,0.0,0.0
2025-01-29 23:09:00,10067.605999999978,10067.605999999978,0.0,0.0
2025-01-30 20:42:00,10068.773499999978,10068.773499999978,0.0,0.0
2025-01-30 20:42:00,10069.432699999978,10069.432699999978,0.0,0.0
2025-01-31 21:59:00,10065.455199999977,10069.432699999978,-3.977500000000873,-0.00039500735726660796
2025-01-31 21:59:00,10061.477699999976,10069.432699999978,-7.955000000001746,-0.0007900147145332159
2025-02-02 23:00:00,10062.277699999977,10069.432699999978,-7.155000000000655,-0.0007105663460068579
2025-02-04 14:03:00,10065.845199999974,10069.432699999978,-3.587500000003274,-0.0003562762776102568
2025-02-04 15:22:00,10066.761899999974,10069.432699999978,-2.67080000000351,-0.000265238378325261
2025-02-04 15:22:00,10067.188599999974,10069.432699999978,-2.2441000000035274,-0.0002228626047625637
2025-02-11 06:30:00,10068.898599999971,10069.432699999978,-0.5341000000062195,-5.304171703801597e-05
2025-02-11 09:17:00,10069.815299999971,10069.815299999971,0.0,0.0
2025-02-11 09:17:00,10069.815299999971,10069.815299999971,0.0,0.0
2025-02-12 10:01:00,10070.615299999972,10070.615299999972,0.0,0.0
2025-02-13 14:58:00,10070.615299999972,10070.615299999972,0.0,0.0
2025-02-19 07:04:00,10070.615299999972,10070.615299999972,0.0,0.0
2025-02-19 07:04:00,10072.035299999972,10072.035299999972,0.0,0.0
2025-02-19 07:04:00,10073.181999999972,10073.181999999972,0.0,0.0
2025-02-19 14:16:00,10073.181999999972,10073.181999999972,0.0,0.0
2025-02-20 17:22:00,10073.98199999997,10073.98199999997,0.0,0.0
2025-03-19 10:23:00,10074.34369999997,10074.34369999997,0.0,0.0
2025-03-19 16:47:00,10075.14369999997,10075.14369999997,0.0,0.0
2025-03-20 15:04:00,10075.943699999969,10075.943699999969,0.0,0.0
2025-03-24 10:01:00,10076.743699999968,10076.743699999968,0.0,0.0
2025-03-24 10:01:00,10077.543699999967,10077.543699999967,0.0,0.0
2025-03-24 16:04:00,10080.395399999969,10080.395399999969,0.0,0.0
2025-03-26 15:05:00,10082.695399999966,10082.695399999966,0.0,0.0
2025-03-31 14:31:00,10082.695399999966,10082.695399999966,0.0,0.0
2025-03-31 15:07:00,10083.640399999966,10083.640399999966,0.0,0.0
2025-03-31 15:07:00,10083.640399999966,10083.640399999966,0.0,0.0
2025-03-31 15:07:00,10084.585399999964,10084.585399999964,0.0,0.0
2025-04-02 20:28:00,10084.585399999964,10084.585399999964,0.0,0.0
2025-04-02 22:08:00,10086.388799999966,10086.388799999966,0.0,0.0
2025-04-03 11:32:00,10087.616299999969,10087.616299999969,0.0,0.0
2025-04-03 15:49:00,10088.034299999968,10088.034299999968,0.0,0.0
2025-04-16 08:27:00,10088.649299999966,10088.649299999966,0.0,0.0
2025-04-16 13:49:00,10089.449299999966,10089.449299999966,0.0,0.0
2025-05-06 14:01:00,10090.152599999965,10090.152599999965,0.0,0.0
2025-05-07 08:01:00,10090.952599999964,10090.952599999964,0.0,0.0
2025-05-08 13:41:00,10091.592599999964,10091.592599999964,0.0,0.0
2025-05-08 13:56:00,10092.392599999965,10092.392599999965,0.0,0.0
2025-05-08 20:27:00,10093.192599999962,10093.192599999962,0.0,0.0
2025-05-09 09:35:00,10093.192599999962,10093.192599999962,0.0,0.0
2025-05-09 09:35:00,10094.719299999962,10094.719299999962,0.0,0.0
2025-05-12 05:40:00,10094.719299999962,10094.719299999962,0.0,0.0
2025-05-12 05:41:00,10094.719299999962,10094.719299999962,0.0,0.0
2025-05-12 05:41:00,10096.035999999962,10096.035999999962,0.0,0.0
2025-05-14 10:09:00,10096.035999999962,10096.035999999962,0.0,0.0
2025-05-14 22:50:00,10096.576799999964,10096.576799999964,0.0,0.0
2025-05-14 22:50:00,10097.710099999962,10097.710099999962,0.0,0.0
2025-05-14 22:50:00,10098.775099999964,10098.775099999964,0.0,0.0
2025-05-14 22:50:00,10098.775099999964,10098.775099999964,0.0,0.0
2025-05-21 14:12:00,10099.380099999962,10099.380099999962,0.0,0.0
2025-05-21 16:08:00,10100.18009999996,10100.18009999996,0.0,0.0
2025-05-21 16:08:00,10100.98009999996,10100.98009999996,0.0,0.0
2025-05-29 10:44:00,10101.82209999996,10101.82209999996,0.0,0.0
2025-05-29 13:26:00,10102.62209999996,10102.62209999996,0.0,0.0
2025-05-29 13:26:00,10103.42209999996,10103.42209999996,0.0,0.0
2025-05-30 20:59:00,10103.74209999996,10103.74209999996,0.0,0.0
2025-05-30 20:59:00,10103.58209999996,10103.74209999996,-0.15999999999985448,-1.5835716946854816e-05
2025-05-30 20:59:00,10098.11009999996,10103.74209999996,-5.631999999999607,-0.0005574172365305774
2025-05-30 20:59:00,10097.95009999996,10103.74209999996,-5.791999999999462,-0.0005732529534774322
2025-06-03 23:54:00,10098.11009999996,10103.74209999996,-5.631999999999607,-0.0005574172365305774
2025-06-04 12:25:00,10098.11009999996,10103.74209999996,-5.631999999999607,-0.0005574172365305774
2025-06-04 15:17:00,10099.05009999996,10103.74209999996,-4.691999999999098,-0.00046438239946755555
2025-06-04 15:17:00,10099.05009999996,10103.74209999996,-4.691999999999098,-0.00046438239946755555
2025-06-04 15:17:00,10099.99009999996,10103.74209999996,-3.7519999999985885,-0.0003713475624045337
2025-06-05 16:46:00,10099.99009999996,10103.74209999996,-3.7519999999985885,-0.0003713475624045337
2025-07-01 13:08:00,10100.31259999996,10103.74209999996,-3.429500000000189,-0.00033942869543357457
2025-07-02 14:06:00,10100.63509999996,10103.74209999996,-3.106999999999971,-0.0003075098284625044
2025-07-09 13:13:00,10101.56009999996,10103.74209999996,-2.1819999999988795,-0.0002159595898630906
2025-07-10 11:36:00,10102.36009999996,10103.74209999996,-1.381999999999607,-0.0001367810051287055
2025-07-10 13:14:00,10103.16009999996,10103.74209999996,-0.5820000000003347,-5.76024203943204e-05
2025-07-10 13:15:00,10103.960099999958,10103.960099999958,0.0,0.0
2025-07-11 13:44:00,10105.03279999996,10105.03279999996,0.0,0.0
2025-07-16 09:09:00,10105.832799999958,10105.832799999958,0.0,0.0
2025-07-16 18:03:00,10106.20079999996,10106.20079999996,0.0,0.0
2025-07-17 10:10:00,10106.56879999996,10106.56879999996,0.0,0.0
2025-07-17 18:28:00,10107.368799999958,10107.368799999958,0.0,0.0
2025-07-17 18:28:00,10108.168799999958,10108.168799999958,0.0,0.0
2025-07-18 01:49:00,10108.968799999957,10108.968799999957,0.0,0.0
2025-07-23 10:43:00,10109.768799999956,10109.768799999956,0.0,0.0
2025-07-23 10:43:00,10110.568799999955,10110.568799999955,0.0,0.0
2025-07-24 06:36:00,10111.398799999955,10111.398799999955,0.0,0.0
2025-07-24 06:36:00,10112.268799999956,10112.268799999956,0.0,0.0
2025-07-28 13:05:00,10113.068799999955,10113.068799999955,0.0,0.0
2025-07-29 16:05:00,10114.340499999957,10114.340499999957,0.0,0.0
2025-07-31 23:59:00,10110.700499999955,10114.340499999957,-3.640000000001237,-0.0003598850562724909
2025-07-31 23:59:00,10104.065499999955,10114.340499999957,-10.275000000001455,-0.0010158843278018637
2025-07-31 23:59:00,10098.370499999955,10114.340499999957,-15.970000000001164,-0.0015789462496345053
2025-07-31 23:59:00,10103.135499999957,10114.340499999957,-11.204999999999927,-0.0011078329822888922
2025-07-31 23:59:00,10107.900499999954,10114.340499999957,-6.440000000002328,-0.0006367197149436121
2025-08-01 14:00:00,10107.900499999954,10114.340499999957,-6.440000000002328,-0.0006367197149436121
2025-08-01 14:40:00,10107.900499999954,10114.340499999957,-6.440000000002328,-0.0006367197149436121
2025-08-01 14:40:00,10109.192199999954,10114.340499999957,-5.148300000002564,-0.0005090099547273574
2025-08-01 14:40:00,10110.483899999954,10114.340499999957,-3.8566000000028,-0.0003813001945112138
2025-08-06 08:31:00,10111.332199999952,10114.340499999957,-3.008300000004965,-0.00029742917988617723
2025-08-06 16:44:00,10111.332199999952,10114.340499999957,-3.008300000004965,-0.00029742917988617723
2025-08-13 07:32:00,10110.625499999953,10114.340499999957,-3.7150000000037835,-0.0003673002703442618
2025-08-13 07:32:00,10108.755499999952,10114.340499999957,-5.585000000004584,-0.0005521862745282435
2025-08-13 07:32:00,10105.690499999951,10114.340499999957,-8.650000000005093,-0.000855221356252045
2025-08-13 07:32:00,10102.64379999995,10114.340499999957,-11.696700000005876,-0.0011564471257424769
2025-08-13 07:32:00,10102.53379999995,10114.340499999957,-11.806700000006458,-0.001167322773047541
2025-08-13 07:32:00,10100.66379999995,10114.340499999957,-13.676700000007258,-0.0013522087772314118
2025-08-13 07:32:00,10100.62879999995,10114.340499999957,-13.711700000007113,-0.001355669210464816
