trade_id,side,entry_time,exit_time,entry_price,exit_price,take_profit,stop_loss,exit_reason,pnl,level_type,cluster_size
1,long,2025-01-07 07:12:00,2025-01-07 16:21:00,73.4,74.43,74.43,72.9567,take_profit,1.03,support,2
2,long,2025-01-09 07:22:00,2025-01-09 09:25:00,73.4,72.995,74.2767,72.995,stop_loss,-0.405,support,2
3,short,2025-01-22 09:10:00,2025-01-23 16:23:00,76.205,74.72,74.72,77.285,take_profit,1.485,resistance,2
4,short,2025-01-23 16:24:00,2025-01-23 17:42:00,74.72,75.2667,74.2725,75.2667,stop_loss,-0.5467,resistance,2
5,long,2025-01-28 16:44:00,2025-01-29 17:44:00,73.0683,72.56,74.3183,72.56,stop_loss,-0.5083,support,6
6,long,2025-01-29 18:01:00,2025-01-29 23:09:00,72.56,73.0683,73.0683,70.93,take_profit,0.5083,support,2
