timestamp,equity
2025-01-06 18:56:00,-0.13
2025-01-07 09:31:00,0.15
2025-01-08 11:06:00,0.08
2025-01-08 15:34:00,-0.07
2025-01-08 16:21:00,-0.09
2025-01-09 09:24:00,-0.12
2025-01-09 09:25:00,-0.18
2025-01-09 11:08:00,0.27
2025-01-10 01:00:00,0.36
2025-01-17 13:12:00,0.07
2025-01-20 07:12:00,-0.03
2025-01-24 15:31:00,-0.34
2025-01-24 16:30:00,-0.74
2025-01-27 09:37:00,-0.51
2025-01-27 16:39:00,-0.98
2025-01-27 16:50:00,-1.27
2025-01-27 16:52:00,-1.37
2025-01-28 13:57:00,-1.5
2025-01-28 14:06:00,-1.39
2025-01-28 14:31:00,-0.95
