timestamp,equity
2025-03-04 11:07:00,9999.8
2025-03-04 11:20:00,9999.96
2025-03-06 15:07:00,10000.12
2025-03-11 00:04:00,9998.85
2025-03-11 09:44:00,9998.65
2025-03-11 10:23:00,9998.45
2025-03-11 15:09:00,9998.711
2025-03-13 09:30:00,9998.511
2025-03-14 07:23:00,9998.627
2025-03-14 13:02:00,9998.427
2025-03-14 15:10:00,9998.527
2025-03-17 13:34:00,9998.689
2025-03-17 17:17:00,9998.86
2025-03-17 18:01:00,9998.66
2025-03-18 13:57:00,9998.46
2025-03-18 15:07:00,9998.26
2025-03-19 08:02:00,9998.36
2025-03-19 10:43:00,9998.16
2025-03-21 08:07:00,9998.26
2025-03-21 15:41:00,9998.54
2025-03-24 13:22:00,9998.64
2025-03-24 13:42:00,9998.74
2025-03-24 16:04:00,9998.54
2025-03-24 18:28:00,9998.72
2025-03-25 00:07:00,9998.82
2025-03-25 14:58:00,9998.62
2025-03-28 19:31:00,9998.836
2025-03-31 07:47:00,9998.592
2025-03-31 07:59:00,9998.392
